.Name,.Symbol,AverageDailyVolume,BookValue,DaysRange,DaysVolume,DividendYield,EBITDA,EPS,EPSYearGrowthEstimate,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromTwoHundreddayMovingAverage,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,Sector-Consumer Discretionary,Sector-Consumer Staples,Sector-Financials,Sector-Health Care,Sector-Industrials,Sector-Information Technology,Sector-Materials,Sector-Real Estate,Sector-Telecommunication Services,Sector-Utilities,ShortRatio
"Patterson Companies, Inc.",PDCO,929878,14.63,0.008731617647058881,687986,2.30,424750000,1.82,0.31868131868131866,4139999999,-0.012867647058823595,2.62,24.01,0.0057444852941177516,0.009399999999999999,2.97,19.02,18.23,0.74,0,0,0,1,0,0,0,0,0,0,8.85
Public Service Enterprise Group,PEG,2885220,26.01,0.01662547742080436,2409200,3.89,3370000000,1.75,0.6971428571428573,22780000000,0.05010110087620778,-90.29,25.71,0.001348011682767991,0.0434,1.71,15.52,15.15,2.49,0,0,0,0,0,0,0,0,0,1,2.85
"Pepsico, Inc. Common Stock",PEP,3976480,7.88,0.005025125628140769,3221543,2.65,12110000000,4.36,0.2706422018348622,163160000000,0.06259367010491057,3.44,26.23,0.008198889182755797,0.0719,14.40,22.28,20.64,2.58,0,1,0,0,0,0,0,0,0,0,1.59
"Pfizer, Inc. Common Stock",PFE,23788500,9.81,0.01129607609988117,21232284,3.79,19810000000,1.17,1.3675213675213675,200820000000,0.12366230677764545,2.21,28.76,0.010107015457788249,0.027999999999999997,3.43,13.23,12.18,3.79,0,0,0,1,0,0,0,0,0,0,3.45
Principal Financial Group Inc C,PFG,1197920,35.55,0.011781563445311288,1244865,2.85,1950000000,4.50,0.17999999999999994,18380000000,0.0003184206336570572,1.57,14.20,0.024518388791593626,0.0842,1.77,12.99,12.04,1.46,0,0,1,0,0,0,0,0,0,0,4.18
Procter & Gamble Company (The),PG,8643580,20.35,0.007221846084405332,9284079,3.09,17770000000,5.46,-0.2435897435897436,228930000000,0.04378244188670721,3.14,16.41,0.005642067253441629,0.0268,4.35,23.26,21.68,3.47,0,1,0,0,0,0,0,0,0,0,4.40
Progressive Corporation (The) C,PGR,3042410,14.67,0.012696800406297613,1653564,1.73,2069999999,1.76,0.40909090909090917,23070000000,0.031995937023869825,1.31,19.38,0.013966480446927276,0.0989,2.68,17.65,16.01,0.95,0,0,1,0,0,0,0,0,0,0,1.64
Parker-Hannifin Corporation Com,PH,1071890,33.97,0.012475209519544422,1319160,1.65,1600000000,6.48,0.3117283950617282,21410000000,0.08163265306122436,1.80,24.78,0.017209391593628,0.1151,4.60,21.33,18.90,1.86,0,0,0,0,1,0,0,0,0,0,3.40
"PulteGroup, Inc. Common Stock",PHM,5642030,14.60,0.03087478559176683,9886482,1.53,1030000000,1.75,0.5371428571428571,7340000000,0.05231560891938236,0.51,13.20,0.012435677530017175,0.12050000000000001,1.60,10.35,8.58,0.97,1,0,0,0,0,0,0,0,0,0,4.17
"PerkinElmer, Inc. Common Stock",PKI,665421,19.65,0.008388675288360658,361650,0.49,405940000,2.13,0.49295774647887347,6390000000,0.0012233484795525218,2.15,27.34,0.013981125480601264,0.08220000000000001,2.91,20.57,18.31,2.97,0,0,0,1,0,0,0,0,0,0,5.62
"PNC Financial Services Group, I",PNC,2519030,94.34,0.013709063214013748,2700569,1.85,0.00,7.30,0.24383561643835616,58620000000,0.0852162139290853,1.68,15.94,0.02394854870102403,0.061900000000000004,1.25,14.72,13.31,3.82,0,0,1,0,0,0,0,0,0,0,1.77
Pentair plc. Ordinary Share,PNR,1196450,23.41,0.013105322039315971,1735113,2.20,919500000,2.86,0.3426573426573427,11500000000,0.010867828032603555,1.93,22.15,0.01678120505034353,0.0699,2.67,18.23,16.48,2.33,0,0,0,0,1,0,0,0,0,0,3.82
Pinnacle West Capital Corporati,PNW,652651,43.15,0.011883956658510964,811980,3.07,1420000000,3.95,0.13417721518987347,9600000000,-0.05848770826051497,3.25,21.82,0.0003495281370149428,0.10189999999999999,1.99,20.28,19.24,2.73,0,0,0,0,0,0,0,0,0,1,3.89
"PPG Industries, Inc. Common Sto",PPG,1748960,18.75,0.012459882952614623,2085651,1.52,2550000000,3.27,1.1100917431192663,27770000000,0.07088918255616394,1.81,33.07,0.01972814800830669,0.091,5.65,17.34,15.65,1.84,0,0,0,0,0,0,1,0,0,0,1.23
PPL Corporation Common Stock,PPL,3208450,14.56,0.009227524387028774,2670953,4.26,4050000000,2.79,-0.1684587813620072,25860000000,-0.006063801740047392,7.20,13.62,0.0013182177695754138,0.0873,2.60,17.59,16.38,3.43,0,0,0,0,0,0,0,0,0,1,3.52
"Prudential Financial, Inc. Comm",PRU,1929820,106.76,0.01088499763369622,1689191,2.83,7500000000,9.71,0.14624098867147262,46380000000,0.08442972077614752,1.09,11.11,0.02460955986748692,0.0592,0.99,10.28,9.69,0.75,0,0,1,0,0,0,0,0,0,0,2.98
Public Storage,PSA,705533,29.11,0.028287428296186048,976356,3.65,1860000000,6.81,0.17327459618208518,39320000000,-0.03433025353592856,1.80,33.26,0.0024521609668519684,0.038900000000000004,7.85,30.28,28.34,15.15,0,0,0,0,0,0,0,1,0,0,6.47
Phillips 66 Common Stock,PSX,2528560,43.16,0.011132940406024998,2477636,3.33,2240000000,2.92,1.1198630136986303,40140000000,0.15612311722331373,-3.20,26.51,0.010085134250163774,-0.0475,1.77,19.00,12.52,0.56,0,0,0,0,0,0,0,0,0,0,3.84
PVH Corp. Common Stock,PVH,1204940,61.16,0.030429472827193108,1954910,0.15,1080000000,6.79,0.19734904270986764,8000000000,0.15133319763891695,1.92,15.07,0.017911662935070183,0.0331,1.61,13.84,12.58,0.94,1,0,0,0,0,0,0,0,0,0,1.67
"Quanta Services, Inc. Common St",PWR,1658830,22.08,0.015709797200799895,2074726,0,544200000,1.26,0.8333333333333333,5430000000,0.178234790059983,0.76,28.56,0.01942302199371615,0.0528,1.59,18.43,15.55,0.69,0,0,0,0,1,0,0,0,0,0,3.36
"Praxair, Inc. Common Stock",PX,1387710,17.62,0.01689245693259751,1896746,2.67,3440000000,5.21,0.19769673704414603,35070000000,-0.9866198360929921,3.25,23.61,0.015554440541896586,0.0403,6.79,21.47,19.71,3.24,0,0,0,0,0,0,1,0,0,0,3.33
"PayPal Holdings, Inc.",PYPL,6356220,12.19,0.007532526820360609,4643797,0,2100000000,1.15,0.7739130434782611,53460000000,0.07966217758502614,1.53,38.50,0.006391234877881846,0.0742,3.59,25.74,21.70,4.88,0,0,0,0,0,1,0,0,0,0,5.51
QUALCOMM Incorporated,QCOM,13300700,21.22,0.009523809523809525,10784030,4.33,7880000000,3.00,0.5666666666666667,78020000000,0.1847619047619049,1.08,17.60,0.011809523809523714,-0.14529999999999998,2.47,11.36,11.24,3.34,0,0,0,0,0,1,0,0,0,0,1.62
"Ryder System, Inc. Common Stock",R,636673,38.39,0.012749517063747518,980845,2.30,1810000000,4.90,0.21632653061224483,4240000000,-0.9949774629748873,0.99,16.17,0.01584030907920142,0.059500000000000004,2.02,15.16,13.26,0.61,0,0,0,0,1,0,0,0,0,0,0.85
Reynolds American Inc Common St,RAI,6284600,15.23,0.010994188785927483,3803237,3.24,6030000000,4.25,-0.3294117647058823,92400000000,-0.05905449976441035,2.47,15.25,0.007067692790953428,0.1301,4.18,25.12,22.74,7.26,0,1,0,0,0,0,0,0,0,0,2.23
Royal Caribbean Cruises Ltd. Co,RCL,1519030,42.51,0.026610500359601247,1783056,1.98,2380000000,5.93,0.35581787521079256,20930000000,0.09873625809103048,0.95,16.43,0.015616973184013005,0.1127,2.29,13.80,12.12,2.46,1,0,0,0,0,0,0,0,0,0,2.54
Regency Centers Corporation Com,REG,1661390,21.76,0.042833852082407003,1154222,2.92,404280000,1.42,-0.07746478873239426,6790000000,0.10300874462724185,9.29,45.94,0.00874462724173708,-0.050499999999999996,3.10,98.85,49.80,10.88,0,0,0,0,0,0,0,1,0,0,1.26
"Regeneron Pharmaceuticals, Inc.",REGN,895021,42.19,0.015940775964551977,714988,0,1440000000,7.70,0.9935064935064934,39220000000,0.12512158218956015,1.59,48.31,0.010023776072624946,-0.0086,8.77,28.79,24.23,8.03,0,0,0,1,0,0,0,0,0,0,2.82
Regions Financial Corporation C,RF,16319700,13.20,0.023756495916852284,26730968,1.91,0.00,0.87,0.27586206896551735,16640000000,0.10393466963622844,1.65,15.18,0.031922791388270255,0.0139,1.02,14.09,12.44,3.01,0,0,1,0,0,0,0,0,0,0,1.86
Robert Half International Inc.,RHI,1297050,8.50,0.025858414582450168,1481556,2.09,609870000,2.65,0.08679245283018866,6090000000,0.013777024162780815,2.15,17.97,0.01822806273844857,0.0444,5.55,17.78,16.54,1.15,0,0,0,0,1,0,0,0,0,0,2.78
"Red Hat, Inc. Common Stock",RHT,1860050,7.01,0.011376695012640714,1626074,0,417520000,1.39,1.20863309352518,15550000000,0.08205010342450003,2.02,62.91,0.010802114456446743,0.1059,12.40,33.25,28.48,6.42,0,0,0,0,0,1,0,0,0,0,4.11
"Raymond James Financial, Inc. C",RJF,1115120,35.75,0.010107908755634408,751198,1.15,0.00,3.94,0.36548223350253806,10670000000,0.16104357328233854,1.12,19.08,0.02636251878158724,0.0473,2.05,15.91,13.96,1.86,0,0,1,0,0,0,0,0,0,0,2.42
Ralph Lauren Corporation Common,RL,1744160,43.92,0.010643689812468186,1338618,2.51,1010000000,1.75,1.9771428571428573,6540000000,-0.006462240243284456,5.03,45.52,0.01115053218449047,-0.1235,1.80,14.19,15.28,0.93,1,0,0,0,0,0,0,0,0,0,3.41
"Rockwell Automation, Inc. Commo",ROK,1070150,15.94,0.011133537339670603,1366432,1.96,1190000000,5.81,0.1858864027538727,20180000000,-0.02864769841786574,3.09,27.02,0.01562601731883584,0.1201,9.64,24.91,22.78,3.32,0,0,0,0,1,0,0,0,0,0,4.14
"Roper Technologies, Inc. Common",ROP,519644,56.94,0.010727056019070322,744820,0.67,1300000000,6.43,0.5520995334370142,21770000000,0.0848629320619787,1.60,33.24,0.012681764004767615,0.1131,3.68,23.51,21.42,5.64,0,0,0,0,1,0,0,0,0,0,5.86
"Ross Stores, Inc.",ROST,2377500,7.01,0.016024653312789,2118781,0.98,2109999999,2.83,0.215547703180212,25500000000,0.1248073959938365,1.87,22.99,0.008012326656394286,-0.0127,9.26,20.65,18.91,1.98,1,0,0,0,0,0,0,0,0,0,2.34
"Republic Services, Inc. Common",RSG,1268670,22.66,0.005837803723572064,1205913,2.03,2650000000,1.78,0.4606741573033708,21710000000,-0.02350899337330392,2.56,35.97,0.008993373303881391,0.1161,2.80,27.13,24.62,2.29,0,0,0,0,1,0,0,0,0,0,4.00
Raytheon Company Common Stock,RTN,1649650,34.38,0.008049857179953318,1178639,2.07,3690000000,7.44,0.11559139784946248,45700000000,0.09822124123604259,2.33,20.96,0.010581667099454739,0.0621,4.48,21.09,18.80,1.87,0,0,0,0,1,0,0,0,0,0,2.09
Starbucks Corporation,SBUX,9930000,3.98,0.008084474509156938,10719884,1.50,4950000000,1.95,0.2564102564102566,89060000000,0.06385084969476984,1.83,31.34,0.0064345817521860305,0.0864,15.24,28.69,24.94,4.08,1,0,0,0,0,0,0,0,0,0,1.49
SCANA Corporation Common Stock,SCG,1122850,40.06,0.01388260147879888,960442,3.72,1600000000,4.16,0.0841346153846152,9540000000,0.07635430813339372,2.66,16.05,0.0,-0.0434,1.65,15.71,14.80,2.24,0,0,0,0,0,0,0,0,0,1,4.82
Charles Schwab Corporation (The,SCHW,8076770,10.23,0.015653535090007678,10907771,0.83,0.00,1.41,0.375886524822695,52320000000,0.1896686668405949,1.27,27.79,0.02948082441951483,0.015600000000000001,3.75,24.19,20.20,6.58,0,0,1,0,0,0,0,0,0,0,2.67
Sealed Air Corporation Common S,SEE,2085070,3.15,0.008685714285714343,1215991,1.47,1040000000,2.46,0.22357723577235755,8539999999,0.1552,2.01,17.95,0.008000000000000007,-0.0429,13.88,16.30,14.67,1.25,0,0,0,0,0,0,1,0,0,0,1.45
Sherwin-Williams Company (The),SHW,656651,20.30,0.01312384473197779,669269,1.05,2060000000,11.99,0.26855713094245215,30320000000,0.046796056685150855,2.23,25.68,0.013339494762784954,0.1438,15.99,23.82,21.55,2.49,0,0,0,0,0,0,1,0,0,0,2.23
Signet Jewelers Limited Common,SIG,1674530,36.46,0.019957665557907366,588651,1.87,670600000,7.08,0.08757062146892647,4510000000,0.30662231629876024,1.89,9.33,0.01436347142425154,-0.1727,1.81,9.24,8.58,0.70,1,0,0,0,0,0,0,0,0,0,3.00
J.M. Smucker Company (The) New,SJM,1269300,62.19,0.006952125138252565,821907,2.35,1660000000,5.74,0.38850174216027855,14810000000,0.09582872491704864,3.19,22.14,0.0032390583030494913,-0.0388,2.04,16.62,15.95,1.99,0,1,0,0,0,0,0,0,0,0,3.02
SL Green Realty Corporation Com,SLG,598560,69.87,0.024426488344014074,1035054,2.90,1000000000,2.34,-0.23504273504273498,10790000000,0.12501160954769186,1.63,48.40,0.008358874338255662,0.0012,1.54,74.87,59.82,6.39,0,0,0,0,0,0,0,1,0,0,0.00
Snap-On Incorporated Common Sto,SNA,548256,47.42,0.021631185434621426,657253,1.70,948400000,9.20,0.1989130434782609,10160000000,0.10370412647679927,1.16,18.59,0.013412476456823308,0.0478,3.70,17.42,15.89,2.69,1,0,0,0,0,0,0,0,0,0,7.75
"Scripps Networks Interactive, I",SNI,1124960,14.69,0.012242182302062563,1066417,1.59,1520000000,5.18,0.11583011583011604,9770000000,0.04377910844976696,1.26,14.57,0.010911510312707762,0.036000000000000004,5.12,13.93,13.06,2.86,1,0,0,0,0,0,0,0,0,0,5.90
"Synopsys, Inc.",SNPS,1434700,22.10,0.01473829201101919,1179702,0,477750000,1.90,0.8631578947368421,11110000000,0.03608815426997247,2.39,38.87,0.008539944903581231,0.1494,3.28,22.72,20.86,4.36,0,0,0,0,0,1,0,0,0,0,1.05
Southern Company (The) Common S,SO,5352440,25.00,0.01040416166466593,4097080,4.66,7630000000,2.55,0.22352941176470598,49700000000,0.010404161664665956,4.66,19.67,0.0010004001600640855,0.0168,2.00,16.83,16.07,2.49,0,0,0,0,0,0,0,0,0,1,4.24
"Simon Property Group, Inc. Comm",SPG,1838360,13.63,0.03267821839748811,2407284,4.01,4000000000,5.87,0.20783645655877336,52890000000,0.18473078264914533,2.75,28.78,0.0060472147924177655,-0.06709999999999999,12.62,25.79,23.83,9.91,0,0,0,0,0,0,0,1,0,0,4.78
S&P Global Inc. Common Stock,SPGI,1120270,2.52,0.014522506082725034,2049153,1.24,2470000000,7.94,-0.1561712846347607,34600000000,0.07968369829683697,1.81,16.86,0.013534063260340679,0.0916,52.27,22.17,19.99,6.00,0,0,1,0,0,0,0,0,0,0,1.57
"Stericycle, Inc.",SRCL,899906,32.95,0.014492753623188345,1112466,0,813200000,2.08,1.3317307692307692,7350000000,0.05317905563347347,2.39,41.44,0.008648901355773564,0.0998,2.60,18.66,17.77,2.05,0,0,0,0,1,0,0,0,0,0,6.51
Sempra Energy Common Stock,SRE,983276,51.77,0.014841805901173141,1350714,2.99,2940000000,5.46,0.03296703296703285,28390000000,0.0480803412726627,2.24,20.75,0.0019552079630287267,0.0814,2.17,22.22,20.09,2.77,0,0,0,0,0,0,0,0,0,1,5.42
"SunTrust Banks, Inc. Common Sto",STI,3602650,45.38,0.01549680948040112,5770780,1.91,0.00,3.60,0.21944444444444433,27900000000,0.11376481312670927,3.11,15.78,0.028623518687329152,0.056100000000000004,1.21,14.64,12.94,3.30,0,0,1,0,0,0,0,0,0,0,3.49
State Street Corporation Common,STT,2311320,47.19,0.014671814671814679,2159259,1.93,0.00,4.97,0.3138832997987928,30470000000,0.10797940797940808,1.77,16.05,0.02110682110682105,0.0305,1.65,13.78,12.22,2.91,0,0,1,0,0,0,0,0,0,0,2.86
Seagate Technology PLC,STX,5197510,5.16,0.0196850393700788,3937359,5.56,1710000000,1.71,1.6842105263157894,14580000000,-0.022585992540406052,0.63,28.82,0.01699129714048908,0.1893,9.35,10.98,10.76,1.30,0,0,0,0,0,1,0,0,0,0,7.67
"Constellation Brands, Inc. Comm",STZ,1663360,35.25,0.0056365855075832345,1074212,1.22,2450000000,6.46,0.36068111455108354,33830000000,0.105758614678366,1.35,23.01,0.004532512057644267,0.0917,4.88,21.68,19.68,4.59,0,1,0,0,0,0,0,0,0,0,2.51
"Stanley Black & Decker, Inc. Co",SWK,889365,41.73,0.026170398371619615,2047484,1.77,1880000000,6.51,0.21044546850998458,20970000000,0.04499854608897924,1.88,21.11,0.010250072695551005,0.11470000000000001,3.30,19.38,17.44,1.84,1,0,0,0,0,0,0,0,0,0,3.01
"Skyworks Solutions, Inc.",SWKS,2120200,19.81,0.026279527559055136,2849143,1.13,1370000000,4.73,0.5073995771670188,19220000000,0.008464566929133888,1.11,21.99,0.013779527559055094,0.2127,5.13,16.68,14.58,5.73,0,0,0,0,0,1,0,0,0,0,4.59
Synchrony Financial Common Stoc,SYF,5537130,17.37,0.02007189934092276,4231785,1.57,0.00,2.71,0.24723247232472323,27490000000,0.2648292390653084,1.22,12.51,0.027561414020371267,0.0013,1.92,11.19,10.03,3.87,0,0,1,0,0,0,0,0,0,0,2.28
Stryker Corporation Common Stoc,SYK,1127060,25.47,0.00797352188957426,1300338,1.30,3110000000,4.35,0.6183908045977013,50130000000,0.011584173311268264,2.13,30.91,0.007672634271099765,0.1025,5.22,20.98,19.10,4.38,0,0,0,1,0,0,0,0,0,0,4.85
Symantec Corporation,SYMC,6350650,6.38,0.0100977198697068,4631873,0.99,875000000,3.32,-0.4698795180722891,19170000000,-0.028664495114006483,1.17,9.33,0.01237785016286641,0.1531,4.81,26.03,17.60,5.03,0,0,0,0,0,1,0,0,0,0,3.96
Sysco Corporation Common Stock,SYY,3233630,4.58,0.008620689655172467,1921521,2.55,3000000000,1.83,0.5027322404371584,28560000000,0.03735632183908044,1.77,28.82,0.0072796934865899665,0.008,11.39,21.31,19.22,0.53,0,1,0,0,0,0,0,0,0,0,4.42
AT&T Inc.,T,18771700,20.06,0.007262709742048564,22155959,4.86,49740000000,2.10,0.4380952380952381,245850000000,0.06937139994991237,1.84,19.07,0.004257450538442287,-0.0087,1.99,13.66,13.25,1.50,0,0,0,0,0,0,0,0,1,0,6.65
Molson Coors Brewing Company Cl,TAP,1495210,53.13,0.009698503057136851,1185048,1.73,851000000,9.26,-0.2764578833693304,20650000000,0.20261437908496727,2.92,10.37,0.008011806873287064,-0.0333,1.79,15.27,14.33,4.17,0,1,0,0,0,0,0,0,0,0,1.63
Teradata Corporation Common Sto,TDC,1487620,7.43,0.013200257566001293,1470655,0,380000000,0.95,0.5157894736842106,4110000000,-0.02350289761751445,4.51,33.06,0.017707662588538398,0.0701,4.18,22.12,21.81,1.75,0,0,0,0,0,1,0,0,0,0,11.05
TE Connectivity Ltd. New Switze,TEL,1641940,24.86,0.010596386360548854,1976138,2.00,2630000000,5.72,-0.16083916083916083,26720000000,0.1031109903545715,2.07,13.16,0.016437983969569192,0.0707,2.96,16.98,15.67,2.10,0,0,0,0,0,1,0,0,0,0,2.36
TEGNA Inc,TGNA,1913400,10.59,0.021680216802168112,2213959,2.14,1210000000,1.99,0.170854271356784,5490000000,0.061943476577623,1.43,12.88,0.010065814943863716,0.11259999999999999,2.44,13.97,10.97,1.66,1,0,0,0,0,0,0,0,0,0,1.89
Target Corporation Common Stock,TGT,7397610,19.69,0.015881708652792943,5717374,4.39,7310000000,4.70,-0.14468085106382989,30300000000,0.11537057320189859,-21.02,11.67,0.006936838262139311,-0.1689,2.78,13.70,13.64,0.44,1,0,0,0,0,0,0,0,0,0,3.71
Tiffany & Co. Common Stock,TIF,1884010,24.20,0.009597556985494552,969691,1.91,955100000,3.55,0.21690140845070438,11530000000,0.04188024866397644,3.04,26.08,0.00970662013305712,0.1243,3.79,23.38,21.43,2.85,1,0,0,0,0,0,0,0,0,0,3.72
"TJX Companies, Inc. (The) Commo",TJX,3845040,6.98,0.013238289205702546,2414661,1.60,4510000000,3.46,0.21387283236994237,50760000000,0.08935845213849292,1.95,22.72,0.00725560081466381,0.028999999999999998,11.26,20.21,18.72,1.53,1,0,0,0,0,0,0,0,0,0,1.82
Torchmark Corporation Common St,TMK,460635,38.69,0.01559020044543427,798717,0.78,864830000,4.60,0.09130434782608687,9100000000,-0.04074413729857196,2.30,16.79,0.020044543429844186,0.060700000000000004,1.97,16.48,15.39,2.26,0,0,1,0,0,0,0,0,0,0,4.46
Thermo Fisher Scientific Inc Co,TMO,1669230,54.74,0.010384416924664509,1198329,0.39,4530000000,5.09,0.9882121807465618,61420000000,0.11829205366357076,1.60,30.91,0.009610423116615197,0.0462,2.83,17.16,15.55,3.31,0,0,0,1,0,0,0,0,0,0,2.80
"TripAdvisor, Inc.",TRIP,2997240,10.42,0.02297772567409137,2487250,0,215000000,0.82,0.7804878048780488,6250000000,0.09730363423212185,5.99,52.85,0.010550996483001285,-0.1368,4.09,35.82,29.68,4.15,1,0,0,0,0,0,0,0,0,0,3.95
"T. Rowe Price Group, Inc.",TROW,2080290,20.46,0.008357709987463553,1849806,3.34,1930000000,4.75,0.10526315789473695,17680000000,0.015601058643264887,1.48,15.29,0.016436829642011208,0.025099999999999997,3.51,14.38,13.83,4.14,0,0,1,0,0,0,0,0,0,0,6.66
"The Travelers Companies, Inc. C",TRV,1408700,84.51,0.013602015113350045,1904928,2.25,4950000000,10.17,-0.034414945919370665,33689999999,0.02015113350125941,7.63,11.86,0.015617128463476071,0.0259,1.41,12.68,12.28,1.20,0,0,1,0,0,0,0,0,0,0,4.33
Tractor Supply Company,TSCO,2155940,11.11,0.02256097560975616,2398284,1.48,839840000,3.27,0.1834862385321101,8570000000,0.21432926829268295,1.42,20.05,0.008536585365853666,-0.08199999999999999,5.90,19.06,16.94,1.26,1,0,0,0,0,0,0,0,0,0,3.72
"Tyson Foods, Inc.",TSN,2810380,26.01,0.013048817930610905,2428406,1.38,3780000000,4.96,0.006048387096774244,24010000000,0.059256984955480485,5.74,13.19,0.007982806263432618,0.0183,2.50,13.08,13.10,0.65,0,1,0,0,0,0,0,0,0,0,3.54
Tesoro Corporation Common Stock,TSO,2443860,46.79,0.02708948517139555,2961882,2.73,2089999999,6.12,0.11601307189542487,9350000000,0.3266144562845037,-0.59,13.07,0.012710232378996045,-0.0453,1.66,14.27,11.72,0.38,0,0,0,0,0,0,0,0,0,0,4.65
"Total System Services, Inc. Com",TSS,1295750,11.45,0.017012525705739325,1674066,0.76,854360000,1.73,1.0057803468208095,9870000000,0.109179285847822,1.48,31.05,0.009534492428491248,0.0466,4.67,17.19,15.51,2.35,0,0,0,0,0,1,0,0,0,0,1.46
Time Warner Inc. New Common Sto,TWX,3156420,31.52,0.0057091346153845465,1766325,1.64,8570000000,4.95,0.3212121212121213,77400000000,0.05478766025641035,1.54,20.17,0.0019030448717949344,0.0682,3.17,16.80,15.28,2.64,1,0,0,0,0,0,0,0,0,0,2.64
Texas Instruments Incorporated,TXN,5239730,10.52,0.008269640395940494,5016315,2.48,5700000000,3.48,0.13793103448275867,81050000000,0.028818443804034644,2.20,23.31,0.014534519483773822,0.0817,7.59,22.03,20.47,5.97,0,0,0,0,0,1,0,0,0,0,2.94
Textron Inc. Common Stock,TXT,1960620,20.46,0.02550364337762533,2289462,0.17,1530000000,3.35,-0.10149253731343288,12810000000,0.12601800257179607,2.32,14.00,0.015002143163309167,0.0195,2.28,18.48,15.60,0.93,0,0,0,0,1,0,0,0,0,0,2.60
"Under Armour, Inc. Class C Comm",UA,5084210,4.63,0.028522532800912718,4068314,0,562240000,0.44,0.20454545454545459,7860000000,0.3120365088419852,8.83,40.29,0.01312036508841996,-0.2396,3.78,43.73,33.83,1.59,1,0,0,0,0,0,0,0,0,0,3.92
"Under Armour, Inc. Class A Comm",UAA,6125470,4.63,0.02738283307003684,5357589,0,562240000,0.44,0.18181818181818188,8529999999,0.1769352290679307,2.75,43.69,0.008425487098472795,-0.2839,4.10,46.29,37.38,1.73,1,0,0,0,0,0,0,0,0,0,9.51
United Continental Holdings,UAL,4349620,27.16,0.012650948821161521,4638688,0.00,6370000000,6.39,0.31455399061032874,21990000000,0.2327487061529614,3.24,11.10,0.013513513513513375,0.0398,2.56,10.03,8.45,0.59,0,0,0,0,1,0,0,0,0,0,3.79
"UDR, Inc. Common Stock",UDR,1384000,11.40,0.029826014913007407,1636345,3.42,605530000,1.08,-0.7407407407407407,9620000000,0.012703673018503281,-3.65,33.31,0.0069041701187517734,0.0239,3.18,124.03,128.46,10.04,0,0,0,0,0,0,0,1,0,0,5.52
"Universal Health Services, Inc.",UHS,741649,46.91,0.011780545270952588,564769,0.32,1700000000,7.14,0.23109243697478976,11680000000,0.17982160888589704,1.74,16.93,0.011612251767081805,0.0187,2.53,15.15,13.75,1.18,0,0,0,1,0,0,0,0,0,0,2.73
"Ulta Beauty, Inc.",ULTA,633324,24.95,0.023613595706619042,707191,0.00,868240000,6.52,0.4984662576687118,17290000000,0.10143112701252255,1.67,42.67,0.010661896243291613,0.0513,11.20,34.43,28.48,3.58,1,0,0,0,0,0,0,0,0,0,1.87
UnitedHealth Group Incorporated,UNH,3652720,45.12,0.00853003038093017,3080526,1.46,14990000000,7.25,0.48827586206896534,168020000000,0.10756017761159153,1.18,22.06,0.00876372984342133,0.0928,3.79,17.69,15.97,0.88,0,0,0,1,0,0,0,0,0,0,2.33
Unum Group Common Stock,UNM,1264810,39.02,0.013400702987697702,1712721,1.72,1620000000,3.95,0.10379746835443049,10720000000,0.06173110720562369,1.59,11.84,0.025922671353251214,0.06570000000000001,1.17,11.41,10.73,0.94,0,0,1,0,0,0,0,0,0,0,2.78
Union Pacific Corporation Commo,UNP,3647910,24.43,0.007572958995197704,3217448,2.29,9310000000,5.07,0.25049309664694275,88970000000,0.061691909863317296,1.70,21.56,0.011267085334318416,0.0623,4.43,19.38,17.24,4.42,0,0,0,0,1,0,0,0,0,0,2.80
"United Parcel Service, Inc. Com",UPS,3302800,0.47,0.008981752859979228,2441542,3.12,7700000000,3.87,0.6640826873385013,93070000000,0.06296681478680166,2.12,27.64,0.009265387160820593,-0.031400000000000004,226.97,17.98,16.61,1.51,0,0,0,0,1,0,0,0,0,0,2.66
"United Rentals, Inc. Common Sto",URI,1834460,20.74,0.015072671810515045,2589051,0,1720000000,6.45,0.6170542635658913,9600000000,0.0888211017405347,0.96,16.83,0.020186614031939776,0.0525,5.37,12.03,10.89,1.62,0,0,0,0,1,0,0,0,0,0,4.45
U.S. Bancorp Common Stock,USB,7022320,25.05,0.011680855276182862,8060603,2.21,0.00,3.30,0.16666666666666674,87240000000,0.07899425856266085,2.65,15.62,0.023559691150267348,0.021,2.02,14.82,13.39,4.35,0,0,1,0,0,0,0,0,0,0,2.86
United Technologies Corporation,UTX,3013110,34.10,0.007478911209670401,3122393,2.32,10040000000,6.12,0.14542483660130712,93740000000,0.03208974693451605,2.63,19.01,0.008696408383337628,0.0682,3.37,17.76,16.59,1.62,0,0,0,0,1,0,0,0,0,0,2.65
Visa Inc.,V,8144860,10.85,0.016346681294569333,11705007,0.72,11400000000,2.06,0.8786407766990292,214930000000,0.12331321996708722,1.70,44.61,0.010970927043335132,0.0958,8.40,27.67,23.73,12.67,0,0,0,0,0,1,0,0,0,0,5.77
"Varian Medical Systems, Inc. Co",VAR,980819,18.45,0.01696629213483152,1663585,0.00,633400000,3.51,0.2193732193732194,8260000000,-0.051910112359550564,2.61,25.17,-0.010000000000000009,-0.0116,4.82,22.72,20.65,2.58,0,0,0,1,0,0,0,0,0,0,8.93
