.Name,.Symbol,AverageDailyVolume,BookValue,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,FiftydayMovingAverage,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearHigh,PercentChangeFromYearLow,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,ShortRatio,StockExchange,TwoHundreddayMovingAverage,Volume
Northern Trust Corporation,NTRS,1215030,38.88,1.70,0.00,4.70,1.20,5.26,4.32,85.77,20280000000.0,0.01777224360425622,1.59,20.53,0.0007923930269413404,0.034300000000000004,0.12140000000000001,-0.026699999999999998,0.44670000000000004,2.27,18.87,16.87,4.05,1.90,0,79.10,934310
Nucor Corporation,NUE,3190690,24.63,2.36,2120000000.0,3.63,1.07,4.08,2.48,61.01,20040000000.0,0.06529374201788007,0.76,25.26,-0.00015964240102173122,0.0268,0.125,-0.0788,0.4567,2.54,17.26,15.35,1.24,1.76,1,55.68,2353727
NVIDIA Corporation,NVDA,18972600,10.42,0.55,2130000000.0,2.83,0.62,3.34,2.57,108.14,54430000000.0,0.14737373737373738,3.00,38.30,-0.004343434343434427,-0.0898,0.1457,-0.18600000000000003,2.1711,9.50,34.78,29.47,7.92,2.16,0,85.91,21636424
Newell Brands Inc.,NWL,4358510,23.57,1.53,2350000000.0,3.05,0.85,3.45,1.25,47.17,23890000000.0,0.15041556861950145,1.66,39.54,-0.0006081491992702137,0.045899999999999996,0.006999999999999999,-0.11019999999999999,0.2937,2.09,16.18,14.30,1.80,4.64,1,49.00,2620625
Realty Income Corporation,O,1977390,24.49,4.12,997640000.0,1.24,0.31,1.30,1.13,60.42,15700000000.0,0.0300528401585205,9.77,53.40,0.0006605019815060231,-0.0013,-0.0051,-0.1654,0.1445,2.47,48.66,46.42,14.28,9.56,1,60.65,2932032
"ONEOK, Inc.",OKE,2484170,0.90,4.44,1670000000.0,1.86,0.42,2.28,1.66,55.02,11890000000.0,-0.005972850678732988,1.62,33.99,0.0,0.0254,0.07629999999999999,-0.0513,1.1936,61.66,30.33,24.75,1.30,7.34,1,52.42,3050927
Omnicom Group Inc.,OMC,1605450,9.21,2.55,2300000000.0,5.07,1.43,5.48,4.78,85.59,20030000000.0,-0.018655851680185354,2.16,17.86,-0.0054461181923523005,-0.0024,0.009000000000000001,-0.047599999999999996,0.1293,9.37,16.84,15.58,1.31,11.08,1,84.63,1752794
Oracle Corporation,ORCL,12544400,11.81,1.40,14600000000.0,2.56,0.78,2.80,2.10,40.90,175130000000.0,0.015621356959664379,1.98,20.38,-0.0027978549778502337,0.0437,0.0712,-0.0116,0.1381,3.63,16.68,15.25,4.73,2.66,1,39.85,8928505
"O'Reilly Automotive, Inc.",ORLY,859308,17.52,0,1920000000.0,12.37,3.16,14.00,10.73,268.12,25130000000.0,0.14530480182366334,1.50,25.22,0.00025737186557828196,0.009399999999999999,-0.0146,-0.0758,0.09119999999999999,15.52,21.88,19.33,2.94,6.96,0,274.67,1141759
"Paychex, Inc.",PAYX,1819690,5.06,2.93,1310000000.0,2.22,0.54,2.40,2.15,60.20,22430000000.0,-0.05500320718409235,3.19,29.07,-0.0028864656831302238,0.0382,0.059699999999999996,-0.008100000000000001,0.2241,12.32,28.15,26.04,7.30,10.01,0,58.98,1778954
"People's United Financial, Inc.",PBCT,3724600,15.85,3.45,0.00,0.96,0.23,1.09,0.92,19.03,5980000000.0,-0.0332467532467533,10.03,21.03,0.0005194805194805863,0.0166,0.0946,-0.0387,0.4022,1.21,20.16,17.75,4.65,10.00,0,17.68,2006827
PACCAR Inc.,PCAR,2071520,19.33,1.44,2430000000.0,3.55,0.92,4.08,1.48,67.84,24080000000.0,0.009943603443158144,3.79,46.37,0.0029682398337786964,0.011699999999999999,0.105,-0.0212,0.42469999999999997,3.49,19.33,16.82,1.39,4.30,0,62.11,2127145
Pacific Gas & Electric Co.,PCG,2075840,35.39,2.94,5160000000.0,3.67,0.84,3.83,2.78,62.93,33549999999.999996,0.00906618313689922,5.09,23.77,0.001208824418253318,0.0499,0.0766,-0.0128,0.17559999999999998,1.87,18.00,17.25,1.90,2.38,1,61.37,2771919
The Priceline Group Inc.,PCLN,417300,199.64,0,4160000000.0,74.30,14.91,86.61,42.65,1614.53,85350000000.0,0.07328885993184864,1.37,40.68,-0.0019430686647023965,0.0747,0.1483,-0.0076,0.5113,8.69,23.35,20.03,7.94,3.36,0,1511.03,292797
"Patterson Companies, Inc.",PDCO,1286180,14.63,2.09,398440000.0,2.31,0.47,2.43,1.82,42.87,4260000000.0,-0.06941099189840161,2.69,24.70,-0.0041602802715131615,0.049800000000000004,0.029300000000000003,-0.10710000000000001,0.23420000000000002,3.12,19.48,18.52,0.77,8.18,0,43.72,1555827
Public Service Enterprise Group,PEG,2472680,26.68,3.80,3050000000.0,2.92,0.62,2.95,1.75,44.00,23030000000.0,0.011356191308145913,17.04,26.02,0.0010919414719372522,0.0349,0.0673,-0.0397,0.1591,1.72,15.59,15.43,2.56,4.55,1,42.66,2723041
"Pepsico, Inc.",PEP,4131970,7.88,2.74,12110000000.0,5.12,1.45,5.55,4.36,106.04,157790000000.0,0.055126691490327895,3.38,25.36,-9.081827263646147e-05,0.042699999999999995,0.047599999999999996,-0.0034000000000000002,0.12240000000000001,13.98,21.59,19.92,2.50,1.78,1,105.54,4130942
"Pfizer, Inc.",PFE,25899200,9.81,3.72,19810000000.0,2.56,0.67,2.79,1.17,32.64,205460000000.0,0.09968125181106946,2.16,29.43,-0.002607939727615083,0.0575,0.049400000000000006,-0.0768,0.2011,3.52,13.48,12.37,3.89,1.30,1,32.89,18837249
Principal Financial Group Inc,PFG,1430000,35.55,2.88,1950000000.0,4.88,1.21,5.28,4.50,60.39,18270000000.0,-0.015308563227555472,1.64,14.13,0.0027108914048796784,0.0526,0.1444,-0.0115,0.6867,1.76,13.03,12.04,1.45,4.49,1,55.55,1678112
Procter & Gamble Company (The),PG,9282260,20.35,2.92,17770000000.0,3.84,0.80,4.13,5.46,88.48,231360000000.0,0.007149928500715053,3.20,16.58,-0.0012099879001209457,0.022799999999999997,0.045,-0.0151,0.1441,4.47,23.57,21.91,3.56,3.78,1,86.60,8341071
Progressive Corporation (The),PGR,2926640,13.72,1.71,1800000000.0,2.16,0.48,2.38,1.76,37.78,23100000000.0,-0.03881048387096775,2.11,22.63,-0.002268145161290258,0.054299999999999994,0.1672,-0.0028000000000000004,0.3042,2.89,18.44,16.74,0.98,1.91,1,34.12,1858994
Parker-Hannifin Corporation,PH,1033930,33.97,1.70,1600000000.0,7.45,2.16,8.47,6.48,150.37,20930000000.0,0.03603030110127947,1.94,24.23,-0.0005092622063785912,0.044500000000000005,0.1594,-0.0125,0.5849,4.62,21.08,18.54,1.87,4.58,1,135.47,765980
"PulteGroup, Inc.",PHM,5238600,14.60,1.60,1030000000.0,2.23,0.45,2.67,1.75,21.09,7140000000.0,0.06868867082961638,0.56,12.86,-0.002230151650312262,0.06570000000000001,0.1313,-0.011000000000000001,0.3542,1.54,10.08,8.42,0.93,3.85,1,19.87,5033427
"PerkinElmer, Inc.",PKI,701118,19.55,0.52,389800000.0,2.83,0.67,3.16,2.12,53.66,6050000000.0,-0.006407909190772498,2.44,25.87,-0.0005492493592089698,0.0239,0.0338,-0.0409,0.2115,2.79,19.41,17.39,2.84,5.64,1,53.14,469789
"ProLogis, Inc.",PLD,2627440,28.21,3.45,1810000000.0,-0.27,0.32,1.34,2.27,50.59,27070000000.0,-0.6971596474045054,-1.86,22.54,-0.0007835455435847294,0.0108,-0.0067,-0.068,0.251,1.81,42.26,38.16,9.86,2.35,1,51.49,2283048
"PNC Financial Services Group, I",PNC,2558450,94.38,1.68,0.00,7.93,1.97,8.88,7.30,122.97,62000000000.0,-0.0009411026586150228,1.94,17.51,-0.000784252215512593,0.039599999999999996,0.2078,-0.030299999999999997,0.6516,1.35,16.12,14.40,4.20,1.82,1,105.84,2493339
Pentair plc. Ordinary Share,PNR,1124860,23.41,2.31,919500000.0,3.47,1.02,3.79,2.86,58.94,10750000000.0,0.058363110430491805,1.82,20.71,0.0006806193636208491,0.0034999999999999996,-0.0037,-0.11699999999999999,0.2104,2.51,17.05,15.61,2.18,5.12,1,59.37,836768
Pinnacle West Capital Corporati,PNW,604600,43.15,3.19,1420000000.0,4.22,1.15,4.45,3.95,78.71,9240000000.0,-0.04212674027844443,3.38,21.02,0.0018002880460874504,0.054900000000000004,0.08650000000000001,-0.0088,0.20739999999999997,1.93,19.68,18.66,2.65,4.40,1,76.42,701965
"PPG Industries, Inc.",PPG,1550670,18.75,1.55,2560000000.0,6.23,1.87,6.88,3.28,100.87,26240000000.0,0.0786286384059387,1.94,31.11,0.0004883766360619379,0.0118,0.0323,-0.1277,0.1386,5.46,16.38,14.83,1.78,2.05,1,98.87,1077308
PPL Corporation,PPL,3435760,14.56,4.30,4050000000.0,2.16,0.52,2.32,2.79,35.41,24960000000.0,0.0016286644951137852,6.99,13.15,0.0005428881650380024,0.036000000000000004,0.0669,-0.0812,0.1434,2.53,16.98,15.81,3.34,3.45,1,34.38,3151787
"Prudential Financial, Inc.",PRU,2024270,106.76,2.64,7500000000.0,10.43,2.67,11.08,9.71,108.12,48400000000.0,0.016457960644007175,1.20,11.59,0.002772808586761988,0.041100000000000005,0.1862,-0.0174,0.6923999999999999,1.05,10.79,10.16,0.80,2.52,1,94.89,1433976
Public Storage,PSA,806239,29.11,3.52,1860000000.0,7.41,1.84,7.93,6.81,220.30,39270000000.0,-0.034806362074283004,3.69,33.28,-0.004053399127637913,0.0286,0.0412,-0.1837,0.1294,7.80,30.58,28.58,15.03,6.13,1,217.64,617767
Phillips 66,PSX,2277910,43.16,3.18,2240000000.0,4.56,1.41,6.33,2.92,80.62,40570000000.0,0.15575130856632202,-2.70,26.79,0.0021703051193668887,-0.028300000000000002,-0.0403,-0.1379,0.0634,1.81,17.18,12.38,0.57,3.63,1,81.63,1737930
PVH Corp.,PVH,1332460,60.33,0.17,1070000000.0000001,6.76,1.61,7.30,7.15,90.79,7140000000.0,0.21486074847693648,2.12,12.61,0.004025239338555364,-0.0077,-0.1128,-0.2193,0.0973,1.52,13.33,12.34,0.89,1.41,1,101.54,954656
"Quanta Services, Inc.",PWR,1753950,21.55,0,529230000.0,1.98,0.53,2.31,1.26,36.68,5890000000.0,0.09914712153518113,0.85,30.24,-0.00026652452025599516,0.0371,0.204,-0.020099999999999996,0.7668,1.74,19.21,16.47,0.76,4.38,1,31.59,1326232
"PayPal Holdings, Inc.",PYPL,6335210,12.19,0,2100000000.0,1.72,0.42,2.04,1.15,41.37,51960000000.0,0.10123918634556928,1.50,37.42,-0.0016366612111292644,0.04019999999999999,0.0695,-0.0335,0.2656,3.51,25.02,21.09,4.76,3.75,0,40.23,4214435
QUALCOMM Incorporated,QCOM,12354600,21.12,3.72,8550000000.000001,4.65,1.11,4.79,3.28,56.52,83360000000.0,0.15504701082135885,1.15,17.21,0.0026609898882385963,-0.0015,-0.1108,-0.212,0.1363,2.67,12.14,11.78,3.50,0.65,0,63.48,6984526
"Ryder System, Inc.",R,653525,38.39,2.31,1810000000.0,5.23,1.37,5.97,4.90,76.20,4110000000.0000005,-0.9949099451840251,0.98,15.68,-0.004306969459671128,0.0087,0.0613,-0.1002,0.3489,2.00,14.70,12.87,0.60,4.28,1,72.42,412187
Reynolds American Inc,RAI,7496810,15.23,3.29,6030000000.0,2.58,0.66,2.78,4.25,60.16,87540000000.0,-0.037830816691021396,2.37,14.44,-0.0047085565838611565,0.0204,0.1366,-0.0092,0.4152,4.04,23.79,22.08,7.02,0.77,1,54.01,4427307
Royal Caribbean Cruises Ltd.,RCL,1718570,42.51,2.00,2380000000.0,7.05,1.42,8.05,5.93,93.17,20510000000.0,0.09007238883143742,0.95,16.10,-0.002895553257497463,0.0248,0.1855,-0.022400000000000003,0.47009999999999996,2.28,13.54,11.86,2.44,2.42,1,80.54,1827643
"Regeneron Pharmaceuticals, Inc.",REGN,932510,42.19,0,1440000000.0,12.98,3.24,15.70,7.70,363.61,39930000000.0,0.1251795881445219,1.55,49.18,0.00031926781248348135,0.0414,-0.0067,-0.16399999999999998,0.16390000000000002,8.91,29.17,24.12,8.16,1.85,0,381.21,513995
Regions Financial Corporation,RF,16954600,13.05,1.70,0.00,0.97,0.24,1.12,0.87,14.82,18510000000.0,0.006527415143602999,1.88,17.57,0.001958224543080922,0.0362,0.2325,-0.0418,1.0398,1.17,15.84,13.71,3.46,1.79,1,12.46,17479060
Robert Half International Inc.,RHI,1251010,8.50,1.99,617540000.0,2.67,0.69,2.88,2.67,48.11,6070000000.0,-0.005262050094716919,2.42,17.79,0.001052410018943517,-0.013000000000000001,0.09609999999999999,-0.06849999999999999,0.3829,5.59,17.79,16.49,1.16,2.52,1,43.33,1456046
"Red Hat, Inc.",RHT,2068130,7.12,0,398370000.0,2.27,0.59,2.59,1.31,78.81,14630000000.0,0.04452262525779438,2.30,62.63,-0.0025476161591654334,0.041100000000000005,0.0683,-0.0348,0.2492,11.58,36.15,31.68,6.32,4.07,1,76.81,1683722
Ralph Lauren Corporation,RL,1778480,43.92,2.48,1010000000.0,5.60,0.85,5.20,1.75,82.49,6560000000.0,-0.03283360178416539,5.15,45.62,-0.0007434023045469473,-0.0327,-0.1727,-0.30010000000000003,0.055099999999999996,1.84,14.25,15.34,0.95,6.65,1,96.45,1227685
"Rockwell Automation, Inc.",ROK,1085880,15.94,1.96,1190000000.0,6.29,1.56,6.84,5.81,148.97,19680000000.0,-0.019209408689970564,3.13,26.34,0.00084939562234565,0.0271,0.168,-0.0199,0.4645,9.60,24.33,22.37,3.31,2.15,1,131.01,802000
"Roper Technologies, Inc.",ROP,572331,57.05,0.66,1300000000.0,9.08,2.24,9.99,6.43,198.42,21600000000.0,0.04248519597706557,1.59,33.10,-0.006344581257636928,0.0727,0.1557,-0.0025,0.33630000000000004,3.73,23.44,21.31,5.70,5.20,1,184.17,290916
"Ross Stores, Inc.",ROST,2527280,6.72,0.79,2040000000.0,3.17,0.78,3.48,2.72,67.17,26430000000.0,0.07712726736469544,1.94,24.66,-0.00014747087450239782,-0.0015,0.027000000000000003,-0.0392,0.2898,10.09,21.16,19.27,2.12,3.00,0,65.31,2605977
"Republic Services, Inc.",RSG,1248130,22.66,2.06,2650000000.0,2.36,0.60,2.60,1.78,58.85,21030000000.0,-0.012694841716214045,2.59,34.84,0.00032138839787898554,0.0537,0.1399,-0.0060999999999999995,0.3611,2.75,26.28,23.85,2.25,5.46,1,54.40,1322646
Raytheon Company,RTN,1820860,34.38,1.90,3690000000.0,7.40,1.83,8.29,7.44,149.40,45030000000.0,0.08593648736228121,1.74,20.66,-0.0028515878159429686,0.0291,0.0711,-0.0169,0.2787,4.49,20.78,18.55,1.88,1.35,1,143.55,2125617
Starbucks Corporation,SBUX,8902570,3.98,1.58,4950000000.0,2.13,0.55,2.45,1.95,56.78,83220000000.0,0.12780112044817926,1.73,29.28,-0.007352941176470451,0.005699999999999999,0.023799999999999998,-0.0737,0.1231,14.36,26.81,23.31,3.84,1.36,0,55.77,7738064
SCANA Corporation,SCG,894113,40.06,3.53,1600000000.0,4.25,0.68,4.50,4.16,69.25,10080000000.0,0.01143183766790501,2.81,16.95,0.010717347813661071,0.0181,-0.008,-0.07730000000000001,0.0833,1.75,16.59,15.67,2.37,4.79,1,71.07,1452049
Charles Schwab Corporation (The,SCHW,8326400,10.23,0.74,0.00,1.56,0.38,1.92,1.31,41.21,56670000000.0,0.07032914989344086,1.38,32.40,-0.0014207909069380298,0.0301,0.1727,-0.021,0.7817000000000001,4.13,27.21,22.11,7.56,2.78,1,36.20,7623231
Spectra Energy Corp,SE,4827840,16.44,4.33,2380000000.0,1.41,0.30,1.77,1.00,41.72,28560000000.0,0.060975609756097615,2.56,40.72,-0.0051219512195122,-0.025,-0.0105,-0.0755,0.4105,2.49,28.85,22.98,5.85,3.93,1,41.11,83650263
Sealed Air Corporation,SEE,1651570,3.15,1.36,1040000000.0,2.73,0.72,3.03,2.46,48.17,8960000000.0,0.11774780560907727,2.07,18.82,-0.0006422607578676631,-0.038900000000000004,-0.0095,-0.12359999999999999,0.10210000000000001,14.82,16.96,15.28,1.33,4.06,1,46.74,2488881
Sherwin-Williams Company (The),SHW,784593,20.30,1.08,1980000000.0,13.80,4.47,15.28,11.99,302.51,28860000000.0,0.030066779563536317,2.11,26.02,-0.00047927916413725846,0.0311,0.11689999999999999,-0.0149,0.3025,15.42,22.60,20.41,2.44,1.02,1,279.28,386863
Signet Jewelers Limited,SIG,1624970,32.06,1.60,905100000.0,7.42,2.04,7.81,6.68,75.35,4490000000.0,0.5779260157671318,0.74,9.67,-0.000909642207398198,-0.14300000000000002,-0.22460000000000002,-0.4852,0.029500000000000002,2.06,8.70,8.27,0.68,5.50,1,83.29,3314076
J.M. Smucker Company (The) New,SJM,1058710,62.19,2.13,1660000000.0,7.65,1.92,7.98,5.74,137.29,16360000000.0,-0.001135154310038966,3.53,24.46,-0.0007094714437743121,0.0233,0.0473,-0.1069,0.15109999999999998,2.27,18.36,17.61,2.21,5.89,1,134.14,1107191
SL Green Realty Corporation,SLG,694216,70.63,2.75,982590000.0,1.36,0.34,1.74,2.34,109.93,11290000000.0,0.0826008968609866,1.78,48.05,0.0034977578475337,0.0215,0.0361,-0.0691,0.2368,1.58,82.57,64.53,6.29,0.00,1,108.38,623212
Snap-On Incorporated,SNA,452156,45.16,1.64,926700000.0,10.05,2.54,11.01,9.20,173.35,9880000000.0,0.15250175356558326,1.70,18.53,-5.845218611189029e-05,-0.0165,0.0438,-0.061799999999999994,0.1744,3.79,16.96,15.49,2.67,7.41,1,163.33,435273
"Scripps Networks Interactive, I",SNI,1111280,14.69,1.49,1520000000.0,5.44,1.64,5.82,5.18,77.15,10160000000.0,-0.002786220871327294,1.31,15.16,-0.002786220871327294,0.0177,0.13470000000000001,-0.0587,0.337,5.38,14.43,13.49,3.00,10.57,0,69.20,1136311
Southern Company (The),SO,4708190,25.00,4.47,7630000000.0,2.98,0.74,3.12,2.55,49.11,49920000000.0,0.00019872813990451377,4.40,19.75,0.0003974562798092496,0.0256,0.0118,-0.0781,0.09029999999999999,2.01,16.90,16.14,2.51,5.09,1,49.78,5752613
"Simon Property Group, Inc.",SPG,1691570,13.63,3.84,4050000000.0,6.49,1.52,6.79,5.87,182.59,56170000000.0,0.16075963343270394,2.81,30.56,0.0020426189687534624,-0.0175,-0.0622,-0.2169,0.0363,13.29,27.64,26.42,10.43,2.95,1,191.29,1732025
S&P Global Inc.,SPGI,1331060,2.52,1.26,2470000000.0,6.02,1.58,6.66,7.94,123.80,33500000000.0,0.08015384615384602,1.80,16.33,0.0008461538461539408,0.0472,0.0707,-0.0123,0.40869999999999995,51.67,21.53,19.47,5.93,1.42,1,121.08,1239226
"Stericycle, Inc.",SRCL,1095870,32.83,0,818540000.0,4.61,1.14,4.84,2.08,79.80,6900000000.0,0.08218677706075739,2.16,38.87,-0.002800438329477517,0.0116,0.0294,-0.3739,0.1288,2.50,17.51,16.68,1.97,7.81,0,78.43,886794
Sempra Energy,SRE,940387,49.31,2.98,2830000000.0,5.11,0.80,5.75,5.39,104.61,27350000000.0,0.06041002277904317,3.36,20.27,0.0006378132118449731,0.044199999999999996,0.0541,-0.047400000000000005,0.1751,2.23,21.38,19.00,2.74,5.03,1,103.62,773174
"SunTrust Banks, Inc.",STI,3502710,45.38,1.69,0.00,3.84,0.97,4.33,3.60,57.90,29500000000.0,0.0015067805123054612,3.41,16.68,-0.000502260170768376,0.037200000000000004,0.18489999999999998,-0.026600000000000002,0.7261,1.32,15.64,13.87,3.60,3.26,1,50.68,3217795
State Street Corporation,STT,2240060,47.19,1.86,0.00,5.79,1.54,6.52,4.97,78.99,30640000000.0,0.06818464601219354,1.82,16.14,-0.007092198581560405,0.0155,0.0662,-0.0392,0.5854,1.70,13.85,12.30,3.01,2.31,1,75.24,1820265
Seagate Technology PLC - Ordina,STX,5147660,5.16,5.09,1710000000.0,4.49,1.07,4.57,1.71,44.62,14450000000.0,-0.0639820114472609,0.64,28.56,0.0020441537203597093,0.0973,0.26780000000000004,-0.0167,1.6580000000000001,9.48,10.90,10.71,1.32,5.52,0,38.62,3098879
"Constellation Brands, Inc.",STZ,2040430,35.26,1.00,2400000000.0,6.65,1.89,7.53,6.46,154.06,31130000000.0,0.11045887773780216,1.35,24.57,-0.0006943129457805952,0.0305,0.0003,-0.0852,0.1517,4.49,23.87,21.08,4.29,2.19,1,158.72,1366772
"Stanley Black & Decker, Inc.",SWK,901290,41.73,1.79,1880000000.0,6.95,1.91,7.58,6.51,124.32,19540000000.0,0.03957845433255258,1.79,19.67,-0.0003122560499608795,0.029900000000000003,0.0579,-0.018600000000000002,0.3398,3.07,18.42,16.89,1.71,2.39,1,121.03,535766
"Skyworks Solutions, Inc.",SWKS,2489320,19.81,1.16,1370000000.0,6.21,1.49,7.07,4.73,91.27,17550000000.0,-0.015090755593077265,1.03,20.08,0.002849303503587919,0.04,0.1925,-0.027200000000000002,0.6620999999999999,4.78,15.29,13.43,5.35,3.47,0,79.60,1505851
Synchrony Financial,SYF,5580100,17.37,1.43,0.00,3.04,0.73,3.39,2.71,36.34,29230000000.0,0.1893244370308591,1.09,13.30,-0.0019460661662497047,-0.0079,0.11960000000000001,-0.0527,0.5505,2.07,11.86,10.63,4.17,1.42,1,32.20,5091931
Stryker Corporation,SYK,1317510,25.47,1.32,3110000000.0,6.41,1.52,7.04,4.35,124.67,48550000000.0,0.0012233351173636109,2.09,29.93,-0.002140836455386541,0.0444,0.1067,-0.0088,0.3286,5.14,20.31,18.49,4.31,4.59,1,117.65,1133782
Symantec Corporation,SYMC,6603640,6.38,1.03,875000000.0,1.19,0.38,1.76,3.32,28.02,18080000000.0,0.00068493150684934,1.12,8.80,-0.003082191780821919,0.0429,0.1505,-0.0085,0.7981999999999999,4.57,24.55,16.60,4.78,2.26,0,25.40,6371223
Sysco Corporation,SYY,3488830,4.58,2.48,3000000000.0,2.48,0.72,2.75,1.83,52.92,28190000000.0,0.025956801818870723,1.78,28.46,-0.0030314513073134153,-0.0138,0.0007000000000000001,-0.0855,0.1678,11.52,21.04,18.98,0.54,3.81,1,52.16,3480792
AT&T Inc.,T,20816000,20.06,4.66,49740000000.0,2.95,0.76,3.03,2.10,41.50,258010000000.0,0.02448300451628249,1.69,20.01,-0.00047539814594732555,0.0123,0.044000000000000004,-0.042800000000000005,0.1637,2.10,14.24,13.86,1.58,4.22,1,40.24,17248209
Molson Coors Brewing Company Cl,TAP,1590960,53.13,1.65,851000000.0,6.33,1.99,6.75,9.26,97.86,21460000000.0,0.18519646664636014,2.99,10.79,-0.001421464108031234,0.0204,-0.012,-0.11,0.1343,1.85,15.77,14.77,4.33,2.13,1,101.07,1912114
Teradata Corporation,TDC,1557550,7.46,0,449000000.0,1.42,0.38,1.45,0.95,30.24,4090000000.0,-0.056609842393052445,4.51,33.12,0.0016082341588936622,0.04019999999999999,0.0706,-0.0558,0.2995,4.17,22.15,21.70,1.74,14.24,1,29.38,1561609
TE Connectivity Ltd. New Switze,TEL,1595350,24.86,1.94,2630000000.0,4.43,1.12,4.77,5.72,74.03,26830000000.0,0.05626903217264667,2.12,13.21,0.00039719316827757645,0.020099999999999996,0.1193,-0.0127,0.3847,3.04,17.05,15.83,2.15,1.62,1,67.47,1362446
TEGNA Inc,TGNA,1924450,10.27,2.13,1230000000.0,1.83,0.48,2.36,2.02,23.53,5560000000.0,0.04807692307692313,1.42,12.83,0.00038461538461542766,0.1015,0.18780000000000002,-0.0274,0.4472,2.53,14.16,10.98,1.67,3.63,1,21.82,1913473
Target Corporation,TGT,6626150,19.64,4.08,7470000000.0,4.25,1.04,4.17,5.62,64.47,32210000000.0,0.07592752372735112,-20.98,10.20,0.005004314063848048,-0.1104,-0.1782,-0.3184,0.0046,2.95,13.49,13.75,0.46,5.48,1,69.78,9081381
Tiffany & Co.,TIF,1858910,23.37,1.97,934800000.0,3.66,0.70,3.89,3.57,82.95,11240000000.0,-0.06660006660006657,3.23,25.29,-0.0002220002220003625,0.0889,0.17329999999999998,-0.026099999999999998,0.585,3.85,24.68,23.22,2.81,6.66,1,76.98,2483063
"TJX Companies, Inc. (The)",TJX,3838300,6.86,1.33,4510000000.0,3.91,0.92,4.21,3.46,76.37,51820000000.0,0.08325985640508882,1.96,22.79,-0.003652853004156742,0.0321,0.0364,-0.0576,0.1024,11.57,20.16,18.72,1.57,2.98,1,76.05,2925907
Torchmark Corporation,TMK,458320,42.78,0.76,863000000.0,4.69,1.16,5.02,4.49,75.42,9280000000.0,-0.06548536209553146,2.27,17.41,0.0012840267077556256,0.036699999999999997,0.12560000000000002,-0.0109,0.4982,1.82,16.67,15.58,2.35,4.26,1,69.46,503932
Thermo Fisher Scientific Inc,TMO,1813990,54.58,0.38,4550000000.0,9.16,2.26,10.10,5.09,152.25,63200000000.0,0.08781407035175892,1.65,31.46,-0.0030150753768843908,0.052000000000000005,0.0692,-0.0045000000000000005,0.1726,2.92,17.48,15.86,3.44,2.12,1,149.79,1204035
"TripAdvisor, Inc.",TRIP,2671260,10.42,0,215000000.0,1.23,0.32,1.49,0.82,49.47,6020000000.0,0.1526212640862321,5.64,50.90,0.0029397354238118734,-0.1562,-0.2414,-0.4178,0.0319,3.92,33.93,28.01,3.98,6.89,0,55.02,3667698
"T. Rowe Price Group, Inc.",TROW,1923000,20.46,3.14,1930000000.0,4.83,1.21,5.08,4.75,70.68,17360000000.0,0.0078092316273881135,1.82,15.01,0.001673406777297437,0.0088,0.0137,-0.0973,0.1324,3.50,14.76,14.04,4.13,4.33,0,70.34,1523160
"The Travelers Companies, Inc.",TRV,1546380,83.05,2.19,5120000000.0,9.50,2.16,9.92,10.28,119.63,34720000000.0,-0.01863154513331189,2.29,12.07,0.002168326373273466,0.037599999999999995,0.0675,-0.0108,0.1999,1.50,13.07,12.51,1.27,3.71,1,116.28,1519150
Tractor Supply Company,TSCO,1658350,11.11,1.35,839840000.0,3.50,1.30,3.93,3.27,73.47,9460000000.0,0.1463011434081829,1.61,22.14,-0.0026174404187904177,-0.0147,-0.010700000000000001,-0.2556,0.1771,6.53,20.68,18.42,1.40,3.41,0,73.17,1502010
"Tyson Foods, Inc.",TSN,3081270,26.01,1.40,3780000000.0,5.00,1.19,4.98,4.96,63.54,23350000000.0,0.09350237717908083,5.56,12.83,-0.000316957210776625,0.001,-0.053899999999999997,-0.1746,0.1414,2.43,12.72,12.77,0.63,4.72,1,67.22,2265389
Tesoro Corporation,TSO,2495660,46.79,2.58,2089999999.9999998,6.07,2.07,6.87,6.12,84.38,9740000000.0,0.26583343348155286,-0.59,13.62,0.006970316067780535,-0.0115,0.0031,-0.1079,0.2003,1.78,13.74,12.14,0.40,3.11,1,83.16,2322035
"Total System Services, Inc.",TSS,1299490,11.45,0.73,854360000.0,3.12,0.80,3.46,1.73,53.46,10080000000.0,0.07526881720430123,1.52,31.71,-0.0010934937124110755,0.0279,0.0944,-0.0281,0.2595,4.79,17.61,15.88,2.41,1.00,1,50.21,2114399
Time Warner Inc. New,TWX,4046440,31.52,1.63,8570000000.0,5.95,1.31,6.56,4.95,96.55,76450000000.0,0.0642683912691997,1.52,19.93,0.0004042037186742231,0.0226,0.11380000000000001,-0.005600000000000001,0.4551,3.14,16.59,15.05,2.61,1.33,1,88.65,2428393
