.Name,.Symbol,AverageDailyVolume,BookValue,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,FiftydayMovingAverage,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearHigh,PercentChangeFromYearLow,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,ShortRatio,StockExchange,TwoHundreddayMovingAverage,Volume
"NextEra Energy, Inc. Common Sto",NEE,1837360,52.01,3.00,7670000000.0,6.63,1.76,7.10,6.25,124.89,61100000000.0,0.04661665646050217,2.91,20.91,-0.002066748315982747,0.0463,0.0728,-0.009899999999999999,0.1827,2.51,19.71,18.41,3.78,6.84,1,121.81,839214
"Netflix, Inc.",NFLX,6464010,6.23,0,437320000.0,1.12,0.24,2.05,0.43,141.01,60680000000.0,0.05009158799492752,1.57,327.86,0.0003522615189517353,-0.0002,0.1726,-0.0341,0.6684,22.78,124.76,68.77,6.92,3.03,0,120.22,2305657
NiSource Inc Common Stock,NI,3021170,12.60,2.95,1360000000.0,1.16,0.12,1.23,1.02,22.70,7630000000.0,0.02655986509274877,2.26,23.10,-0.00042158516020229797,0.0388,0.0335,-0.1247,0.11380000000000001,1.88,20.33,19.17,1.71,2.19,1,22.82,3383279
"Nike, Inc. Common Stock",NKE,9361000,7.4410,1.2700,5180000000.0,2.3400,0.5800,2.6300,2.2680,55.0812,93550000000.0,0.09212612295226341,2.0100,24.9318,-0.001056896248018413,0.026581,0.057111,-0.13592100000000001,0.15375,7.6294,24.1647,21.5001,2.8023,3.5200,1,53.4904,4347856
Nielsen N.V. Ordinary Shares,NLSN,2858420,11.475,2.770,1620000000.0,2.680,0.670,2.950,1.390,43.087,15940000000.0,0.10225225225225221,2.240,32.068,-0.0013513513513512265,0.03453,-0.04133,-0.20315999999999998,0.10668,3.869,16.632,15.110,2.516,2.050,1,46.496,735937
Northrop Grumman Corporation Co,NOC,1117810,30.04,1.48,3650000000.0,11.87,2.90,13.34,12.19,236.68,42510000000.0,0.06232504528239757,2.72,19.98,-0.0016877984521652678,0.0288,0.0613,-0.0406,0.3156,8.09,20.51,18.25,1.73,1.69,1,229.43,336635
Norfolk Southern Corporation Co,NSC,1966710,42.73,1.99,4099999999.9999995,6.14,1.60,6.86,5.62,119.69,35600000000.0,-0.03400309119010825,1.69,21.79,8.134710811025236e-05,0.0235,0.17190000000000003,-0.0199,0.64,2.88,19.95,17.86,3.61,1.37,1,104.54,761312
"NetApp, Inc.",NTAP,2968420,9.94,1.78,768000000.0,2.70,0.66,3.07,1.10,39.18,11640000000.0,-0.024195442800094003,1.04,39.23,-0.0032887009631196173,0.0964,0.19030000000000002,-0.0042,0.9093000000000001,4.28,15.91,13.99,2.13,4.32,0,36.09,959235
Northern Trust Corporation,NTRS,1209650,38.88,1.71,0.00,4.70,1.20,5.26,4.32,85.70,20230000000.0,0.02508265876182869,1.57,20.47,0.0011401208528105666,0.032,0.11380000000000001,-0.0296,0.44229999999999997,2.26,18.82,16.81,4.02,2.08,0,79.41,525625
Nucor Corporation Common Stock,NUE,3175240,24.72,2.41,2150000000.0,3.63,1.07,4.08,2.48,61.08,19760000000.0,0.062410444196783876,0.76,24.96,-0.0004776309504855858,0.014499999999999999,0.10949999999999999,-0.0888,0.4316,2.54,17.07,15.19,1.24,1.54,1,55.84,738254
NVIDIA Corporation,NVDA,19197800,9.85,0.57,2130000000.0,2.83,0.62,3.34,2.57,107.97,58030000000.0,0.1629978499027338,2.96,38.33,-0.0003071567523292851,-0.0875,0.1386,-0.1852,2.174,9.92,34.81,29.50,8.33,1.44,0,86.53,193786
Newell Brands Inc. Common Stock,NWL,4368230,23.52,1.54,2390000000.0,3.05,0.85,3.46,1.25,47.23,23340000000.0,0.1586361780318497,1.53,38.77,-0.0036749693752552437,0.0245,-0.0101,-0.1273,0.26890000000000003,2.08,15.87,13.99,1.78,3.97,1,48.89,1105755
Realty Income Corporation Commo,O,1983710,24.49,4.19,997640000.0,1.24,0.31,1.30,1.13,60.44,15510000000.0,0.04541645718116305,9.62,52.78,-0.0033517680576504727,-0.0132,-0.0141,-0.175,0.1313,2.44,48.10,45.88,14.07,10.91,1,60.49,859448
"ONEOK, Inc. Common Stock",OKE,2517540,0.90,4.36,1670000000.0,1.86,0.42,2.28,1.66,55.03,11930000000.0,-0.026586316908897567,1.62,34.10,-0.004253810705423633,0.0287,0.07730000000000001,-0.0481,1.2105,62.97,30.44,24.83,1.33,5.07,1,52.55,3469252
Omnicom Group Inc. Common Stock,OMC,1508740,9.21,2.58,2300000000.0,5.07,1.43,5.48,4.78,85.57,19810000000.0,0.008694616484040019,2.16,17.67,0.0004764173415912065,-0.0131,-0.0022,-0.0581,0.11689999999999999,9.11,16.66,15.41,1.28,8.70,1,84.63,720120
Oracle Corporation Common Stock,ORCL,12453100,11.81,1.41,14600000000.0,2.56,0.78,2.80,2.10,41.00,174640000000.0,0.02037947997189038,1.98,20.32,-0.005387678613258284,0.0383,0.06849999999999999,-0.016,0.135,3.61,16.63,15.20,4.70,3.24,1,39.84,9196010
"O'Reilly Automotive, Inc.",ORLY,863522,17.52,0,1920000000.0,12.37,3.16,14.01,10.73,267.82,24660000000.0,0.15859555158818717,1.46,25.08,0.000706687495350744,0.005,-0.0191,-0.0809,0.0852,15.34,21.76,19.21,2.87,5.02,0,274.38,179704
"Paychex, Inc.",PAYX,1803190,5.06,2.94,1310000000.0,2.22,0.54,2.40,2.15,60.23,22320000000.0,-0.05576029482454725,3.19,28.93,-0.004326229770869938,0.032799999999999996,0.054400000000000004,-0.0129,0.2182,12.33,28.02,25.92,7.31,6.79,0,58.99,338186
"People's United Financial, Inc.",PBCT,3665990,15.85,3.51,0.00,0.96,0.23,1.09,0.92,19.02,5930000000.0,-0.030729166666666696,10.00,20.90,-0.0010416666666666075,0.0089,0.0819,-0.0467,0.3906,1.21,19.99,17.61,4.65,8.61,0,17.74,2066747
PACCAR Inc.,PCAR,2013670,19.33,1.40,2430000000.0,3.55,0.92,4.09,1.48,67.86,23850000000.0,-0.00014647722279170772,3.83,45.93,-0.005273180020506807,0.0016,0.0924,-0.030699999999999998,0.41100000000000003,3.53,19.09,16.62,1.41,3.50,0,62.22,514743
Pacific Gas & Electric Co. Comm,PCG,2081730,35.39,2.97,5160000000.0,3.67,0.83,3.83,2.78,63.08,33590000000.000004,0.02220194647201934,4.79,23.80,-0.0012165450121653931,0.048799999999999996,0.0784,-0.0115,0.1739,1.86,18.03,17.27,1.89,2.96,1,61.35,1220136
The Priceline Group Inc.,PCLN,420082,199.64,0,4150000000.0000005,74.30,14.95,86.68,42.65,1619.96,85190000000.0,0.08437704093722731,1.37,40.62,-0.005901017795527763,0.0695,0.14400000000000002,-0.009000000000000001,0.5092,8.67,23.38,19.99,7.92,3.67,0,1514.51,129215
"Patterson Companies, Inc.",PDCO,1274900,14.63,2.13,398440000.0,2.31,0.47,2.40,1.82,42.94,4179999999.9999995,-0.030123231401186668,2.59,24.20,0.0002282062984937383,0.0268,0.009300000000000001,-0.1252,0.20929999999999999,3.00,19.17,18.37,0.74,10.99,0,43.68,362032
Public Service Enterprise Group,PEG,2443490,26.01,3.78,3370000000.0,2.92,0.62,2.96,1.75,44.03,22880000000.0,0.03081356683662162,10.48,25.82,0.0004433606739082663,0.0264,0.059500000000000004,-0.046799999999999994,0.1505,1.73,15.42,15.27,2.52,4.03,1,42.65,1438354
"Pepsico, Inc. Common Stock",PEP,4128840,7.8750,2.7200,12110000000.0,5.1200,1.4500,5.5500,4.3590,106.2740,156480000000.0,0.059746419775609017,3.3600,25.1526,-0.004287147678555092,0.031674,0.039134,-0.011717,0.11309699999999999,13.9213,21.4141,19.7550,2.4915,1.9300,1,105.5110,1957757
"Pfizer, Inc. Common Stock",PFE,26014900,9.806,3.710,19810000000.0,2.560,0.670,2.790,1.173,32.697,203460000000.0,0.10480349344978168,2.150,29.143,-0.013973799126637654,0.0455,0.0404,-0.08571999999999999,0.18946000000000002,3.503,13.354,12.253,3.870,5.010,1,32.858,13391159
Principal Financial Group Inc C,PFG,1378900,35.55,2.83,1950000000.0,4.88,1.21,5.28,4.50,60.52,18100000000.0,-0.01893640523907203,1.65,13.99,-0.003313870916837658,0.0401,0.1284,-0.021099999999999997,0.6701999999999999,1.78,12.90,11.92,1.47,4.18,1,55.79,513192
Procter & Gamble Company (The),PG,9279260,20.355,2.960,17770000000.0,3.840,0.800,4.130,5.458,88.667,230910000000.0,0.0028770609715611517,3.180,16.549,-0.0025450923979196682,0.0187,0.04273,-0.01703,0.14191,4.440,23.522,21.870,3.542,3.580,1,86.623,1905305
Progressive Corporation (The) C,PGR,2841360,13.72,1.71,1810000000.0,2.16,0.48,2.38,1.76,37.87,22840000000.0,-0.03222532352194862,2.10,22.35,0.0010149708195890117,0.0385,0.1506,-0.015300000000000001,0.2878,2.87,18.21,16.53,0.98,1.42,1,34.18,937195
Parker-Hannifin Corporation Com,PH,1025380,33.97,1.68,1600000000.0,7.45,2.15,8.44,6.48,150.71,20950000000.0,0.030519850566706808,1.95,24.25,0.00044323434432969044,0.042800000000000005,0.1567,-0.0118,0.586,4.65,21.12,18.62,1.88,3.34,1,135.88,391667
"PulteGroup, Inc. Common Stock",PHM,5169450,14.60,1.60,1030000000.0,2.23,0.45,2.67,1.75,21.19,7190000000.0,0.06678539626001778,0.56,12.94,0.0,0.0675,0.1389,-0.0048,0.3627,1.54,10.14,8.47,0.93,3.60,1,19.86,3502261
"PerkinElmer, Inc. Common Stock",PKI,707097,19.65,0.51,405940000.0,2.83,0.67,3.16,2.13,53.67,5950000000.0,-0.00018422991893884966,2.42,25.46,-0.0038688282977155097,0.0101,0.0207,-0.0536,0.1954,2.76,19.16,17.16,2.82,5.21,1,53.11,127833
"ProLogis, Inc. Common Stock",PLD,2633950,28.21,3.44,1810000000.0,-0.27,0.32,1.34,2.27,50.54,26700000000.0,-0.694406009092706,-1.84,22.23,0.0001976675232258085,-0.002,-0.019299999999999998,-0.08070000000000001,0.2339,1.79,41.69,37.64,9.78,2.00,1,51.43,639951
"PNC Financial Services Group, I",PNC,2509610,94.225,1.720,0.00,7.930,1.970,8.880,7.300,123.224,62030000000.0,-0.0015675209655929834,1.940,17.479,-0.0014891449173132232,0.03547,0.19872,-0.03212,0.64851,1.354,16.090,14.369,4.211,2.380,1,106.443,840817
Pentair plc. Ordinary Share,PNR,1120570,23.406,2.330,919500000.0,3.470,1.020,3.790,2.856,58.948,10670000000.0,0.05674481821270816,1.830,20.548,-0.0010193679918450993,-0.00446,-0.00884,-0.12397,0.20084,2.515,16.912,15.484,2.188,4.130,1,59.209,20258
Pinnacle West Capital Corporati,PNW,592103,43.15,3.16,1420000000.0,4.22,1.14,4.48,3.95,78.88,9200000000.0,-0.02868852459016391,3.09,20.92,-0.005303760848601735,0.0475,0.0805,-0.0137,0.1981,1.92,19.49,18.44,2.64,4.56,1,76.46,224500
"PPG Industries, Inc. Common Sto",PPG,1542080,18.754,1.570,2560000000.0,6.230,1.870,6.880,3.281,101.015,25960000000.0,0.09120553359683803,1.920,30.773,-0.0005928853754940677,-0.0005,0.022109999999999998,-0.13705,0.12634,5.396,16.206,14.675,1.764,2.520,1,98.781,471031
PPL Corporation Common Stock,PPL,3373160,14.5630,4.3100,4050000000.0,2.1600,0.5200,2.3200,2.7900,35.4776,24950000000.0,0.005981511691136365,6.9800,13.1390,-0.0005437737901033968,0.033269,0.066331,-0.081716,0.142703,2.5256,16.9713,15.8008,3.3301,3.5300,1,34.3776,1035322
"Prudential Financial, Inc. Comm",PRU,2020490,106.76,2.67,7500000000.0,10.43,2.68,11.09,9.71,108.31,47810000000.0,0.019325400375771684,1.20,11.45,-0.001878858369866676,0.026600000000000002,0.1653,-0.029300000000000003,0.6718000000000001,1.05,10.66,10.03,0.80,2.36,1,95.41,899827
Public Storage Common Stock,PSA,787687,29.11,3.53,1860000000.0,7.41,1.84,7.93,6.81,220.71,39340000000.0,-0.03681116181116173,3.71,33.27,-0.004255879255879225,0.0264,0.0415,-0.1839,0.129,7.83,30.57,28.57,15.12,7.99,1,217.51,230855
Phillips 66 Common Stock,PSX,2257060,43.1600,3.2200,2240000000.0,4.5600,1.4100,6.3800,2.9240,80.4841,40290000000.0,0.15002540650406515,-2.7200,26.6082,-0.00101626016260159,-0.033318,-0.047586,-0.143804,0.056095,1.8239,17.0994,12.1947,0.5749,3.7300,1,81.6898,1246777
PVH Corp. Common Stock,PVH,1328900,60.33,0.17,1070000000.0000001,6.76,1.61,7.30,7.15,90.82,7070000000.0,0.23802660753880267,2.08,12.47,-0.006984478935698535,-0.0184,-0.12050000000000001,-0.2275,0.0859,1.50,13.19,12.21,0.87,1.30,1,101.37,225662
"Quanta Services, Inc. Common St",PWR,1738040,22.08,0,544200000.0,1.98,0.53,2.31,1.26,36.76,5710000000.0,0.09477037430315893,0.86,30.03,0.0,0.0277,0.1892,-0.0268,0.7556,1.71,19.08,16.35,0.74,3.56,1,31.77,620461
"Praxair, Inc. Common Stock",PX,1448490,17.62,2.68,3440000000.0,5.47,1.43,6.21,5.21,117.73,33780000000.0,-0.9864095812452222,3.20,22.74,-0.0008494011721736916,0.006500000000000001,-0.0015,-0.0521,0.11869999999999999,6.68,20.68,19.08,3.19,2.96,1,118.67,612235
"PayPal Holdings, Inc.",PYPL,6357840,12.19,0,2100000000.0,1.72,0.42,2.04,1.15,41.40,51810000000.0,0.09867039888033591,1.50,37.30,-0.001866106834616188,0.0361,0.0646,-0.0364,0.2618,3.52,24.94,21.03,4.77,3.54,0,40.30,2889806
QUALCOMM Incorporated,QCOM,12422300,21.120,3.760,8550000000.000001,4.650,1.110,4.790,3.279,56.217,83620000000.0,0.15341009743135503,1.160,17.266,-0.00017714791851208833,0.00707,-0.10766999999999999,-0.20951,0.13982,2.673,12.175,11.819,3.507,0.580,0,63.446,3289489
"Ryder System, Inc. Common Stock",R,655523,38.39,2.29,1810000000.0,5.23,1.37,5.97,4.90,76.19,4090000000.0,-0.9949225361281083,0.98,15.60,-0.005988803541205678,0.004,0.0536,-0.10439999999999999,0.34259999999999996,2.00,14.63,12.81,0.61,2.51,1,72.61,343677
Reynolds American Inc Common St,RAI,7466770,15.23,3.32,6030000000.0,2.58,0.66,2.78,4.25,60.32,87270000000.0,-0.03327895595432295,2.36,14.40,-0.0016313213703098572,0.0146,0.1305,-0.0123,0.4108,4.03,23.72,22.01,6.99,0.92,1,54.14,3287865
Royal Caribbean Cruises Ltd. Co,RCL,1723770,42.51,2.01,2380000000.0,7.05,1.42,8.05,5.93,93.46,20370000000.0,0.10400083787180558,0.95,15.99,-0.009007121910347693,0.014499999999999999,0.1726,-0.029300000000000003,0.4597,2.25,13.45,11.78,2.41,2.35,1,80.85,1564154
Regency Centers Corporation Com,REG,1389410,21.76,2.95,404280000.0,1.74,0.40,1.90,1.42,69.84,6860000000.0,0.1343238781329732,3.48,46.35,0.0025514032717994795,-0.0576,-0.0823,-0.2288,0.0101,3.06,37.83,34.64,10.74,11.87,1,71.73,646375
"Regeneron Pharmaceuticals, Inc.",REGN,941117,42.19,0,1440000000.0,12.98,3.24,15.70,7.70,364.01,39360000000.0,0.10729714869216878,1.57,48.47,-0.008299950252664168,0.0252,-0.019299999999999998,-0.1761,0.1471,9.05,28.75,23.77,8.29,2.34,0,380.54,465831
Regions Financial Corporation C,RF,16632500,13.05,1.69,0.00,0.97,0.24,1.12,0.87,14.84,18390000000.0,0.012475377544320487,1.87,17.46,0.0,0.028300000000000002,0.2163,-0.048,1.0266,1.17,15.73,13.62,3.44,2.07,1,12.55,4890760
Robert Half International Inc.,RHI,1228230,8.50,2.02,617540000.0,2.67,0.69,2.88,2.67,48.04,6080000000.0,-0.0010568590150075163,2.41,17.81,0.0006341154090043766,-0.009899999999999999,0.09390000000000001,-0.06709999999999999,0.385,5.56,17.81,16.51,1.15,2.81,1,43.48,216198
"Red Hat, Inc. Common Stock",RHT,2100090,7.12,0,398370000.0,2.27,0.59,2.59,1.31,79.07,14610000000.0,0.04961599414848217,2.29,62.53,0.0009752529562354617,0.0361,0.065,-0.0363,0.233,11.53,36.09,31.63,6.29,5.09,1,76.92,347219
Ralph Lauren Corporation Common,RL,1808910,43.92,2.51,1010000000.0,5.60,0.85,5.20,1.75,82.30,6490000000.0,-0.020945691709519654,5.09,45.12,-0.00539320205694227,-0.040999999999999995,-0.17850000000000002,-0.3077,0.0436,1.82,14.09,15.18,0.94,2.22,1,96.06,717884
"Rockwell Automation, Inc. Commo",ROK,1064240,15.94,1.99,1190000000.0,6.29,1.56,6.84,5.81,149.30,19690000000.0,-0.020105751028134944,3.13,26.36,-0.0014361250734381548,0.0253,0.16469999999999999,-0.0194,0.46520000000000006,9.61,24.34,22.38,3.31,2.19,1,131.43,281016
"Roper Technologies, Inc. Common",ROP,561673,56.94,0.66,1300000000.0,9.08,2.24,9.99,6.43,199.12,21560000000.0,0.04469457919276598,1.59,32.91,-0.0022135355343098073,0.0629,0.1463,-0.008199999999999999,0.3287,3.73,23.31,21.19,5.71,5.65,1,184.63,131274
"Ross Stores, Inc.",ROST,2526520,7.08,0.95,2109999999.9999998,3.17,0.78,3.46,2.83,67.18,26010000000.0,0.08367952522255195,1.94,23.67,-0.0025222551928784087,-0.0027,0.024700000000000003,-0.0403,0.28850000000000003,9.52,21.27,19.36,2.03,3.45,0,65.39,266367
"Republic Services, Inc. Common",RSG,1246000,22.66,2.06,2650000000.0,2.36,0.60,2.60,1.78,58.99,21080000000.0,-0.007912158889068377,2.58,34.92,-0.002583562086226343,0.0537,0.1398,-0.0037,0.3644,2.73,26.34,23.91,2.24,4.47,1,54.53,496905
Raytheon Company Common Stock,RTN,1828310,34.38,1.91,3690000000.0,7.40,1.83,8.29,7.44,149.62,45090000000.0,0.09287764153404643,1.73,20.68,-0.0014349073832506942,0.028999999999999998,0.0717,-0.015700000000000002,0.2804,4.46,20.80,18.57,1.87,1.73,1,143.65,914905
Starbucks Corporation,SBUX,8957800,3.98,1.58,4950000000.0,2.13,0.55,2.45,1.95,56.74,82610000000.0,0.12819614711033278,1.73,29.07,-0.005604203152364318,-0.0011,0.0161,-0.0805,0.1149,14.35,26.61,23.13,3.84,1.02,0,55.78,9159983
SCANA Corporation Common Stock,SCG,890837,40.06,3.48,1600000000.0,4.25,0.68,4.50,4.16,69.20,10020000000.0,0.012922465208747402,2.82,16.85,-0.002414086907128632,0.0132,-0.013000000000000001,-0.0824,0.087,1.76,16.50,15.58,2.38,5.08,1,71.04,305219
Charles Schwab Corporation (The,SCHW,8255960,10.23,0.75,0.00,1.56,0.38,1.93,1.31,41.23,55790000000.0,0.07337924483495617,1.37,31.90,-0.0009498931370220953,0.013600000000000001,0.1489,-0.0362,0.754,4.12,26.79,21.65,7.53,2.20,1,36.37,2598862
Sealed Air Corporation Common S,SEE,1691160,3.15,1.38,1040000000.0,2.73,0.72,3.03,2.46,48.09,8580000000.0,0.15279311106204463,2.00,18.04,-0.0019871936409803226,-0.0774,-0.0506,-0.16010000000000002,0.0562,14.37,16.25,14.64,1.29,2.57,1,46.73,1756117
Sherwin-Williams Company (The),SHW,779997,20.30,1.09,1980000000.0,13.80,4.47,15.28,11.99,303.28,28760000000.0,0.03555941023417164,2.10,25.93,-0.002505541100510822,0.025,0.113,-0.0183,0.298,15.33,22.53,20.34,2.43,1.22,1,279.29,141894
Signet Jewelers Limited Common,SIG,1655060,32.06,1.61,905100000.0,7.42,2.04,7.81,6.68,74.91,4370000000.0,0.5596036585365856,0.74,9.40,-0.01402439024390223,-0.16190000000000002,-0.2433,-0.4996,0.011000000000000001,2.05,8.46,8.04,0.67,7.22,1,82.96,1786370
J.M. Smucker Company (The) New,SJM,1066340,62.19,2.14,1660000000.0,7.65,1.92,7.99,5.74,137.56,16300000000.0,0.005714693906707424,3.51,24.36,7.143367383388721e-05,0.0174,0.0462,-0.1103,0.1467,2.25,18.29,17.52,2.20,6.06,1,133.77,316609
SL Green Realty Corporation Com,SLG,676593,70.63,2.76,982590000.0,1.36,0.34,1.74,2.34,110.11,11240000000.0,0.06993440879276736,1.80,47.82,-0.0015954617975535434,0.015,0.0329,-0.0735,0.231,1.60,82.18,64.23,6.37,8.27,1,108.20,162697
Snap-On Incorporated Common Sto,SNA,453907,45.16,1.67,926700000.0,10.05,2.54,11.01,9.20,173.12,9790000000.0,0.1666173599195313,1.70,18.36,0.0008283533518727015,-0.0242,0.0325,-0.0705,0.1636,3.74,16.81,15.34,2.64,4.96,1,163.60,77634
"Scripps Networks Interactive, I",SNI,1103260,14.69,1.53,1520000000.0,5.44,1.64,5.83,5.18,77.24,10110000000.0,0.006905370843989678,1.30,15.08,-0.001534526854219953,0.011399999999999999,0.126,-0.0635,0.33020000000000005,5.32,14.33,13.40,2.97,9.52,0,69.38,304015
Southern Company (The) Common S,SO,4697600,24.998,4.450,7630000000.0,2.980,0.740,3.120,2.550,49.154,49920000000.0,0.009554140127388422,4.390,19.755,-0.002786624203821697,0.02483,0.0126,-0.07806,0.09037,2.010,16.904,16.146,2.503,4.910,1,49.748,1797373
"Simon Property Group, Inc. Comm",SPG,1700890,13.63,3.90,4000000000.0,6.49,1.56,6.98,5.87,182.44,55360000000.0,0.17595078299776268,2.83,30.13,-0.0017337807606263578,-0.030699999999999998,-0.0727,-0.2281,0.0215,13.12,27.72,25.34,10.30,3.81,1,190.71,757039
S&P Global Inc. Common Stock,SPGI,1276600,2.52,1.27,2470000000.0,6.02,1.58,6.66,7.94,124.33,33700000000.000004,0.08315334773218153,1.80,16.43,-0.004011107682813764,0.049100000000000005,0.07629999999999999,-0.0063,0.41729999999999995,51.53,21.67,19.58,5.92,1.73,1,121.18,796810
"Stericycle, Inc.",SRCL,1092930,32.8350,0,818540000.0,4.6100,1.1400,4.8400,2.0770,79.8062,6890000000.0,0.1130870381966187,2.1600,38.8439,0.01678146524733881,0.010933,0.030606,-0.374293,0.128058,2.4319,17.5008,16.6692,1.9150,7.3400,0,78.2828,525717
Sempra Energy Common Stock,SRE,936283,51.77,3.01,2940000000.0,5.11,0.80,5.75,5.46,104.85,27540000000.0,0.06545820745216502,3.36,20.14,-0.002654948274283697,0.048600000000000004,0.0611,-0.0412,0.18280000000000002,2.11,21.51,19.12,2.69,6.91,1,103.61,1033544
"SunTrust Banks, Inc. Common Sto",STI,3444710,45.38,1.73,0.00,3.84,0.97,4.33,3.60,58.00,29260000000.0,0.006703536115300723,3.41,16.55,0.0006703536115300057,0.027200000000000002,0.1699,-0.0342,0.7126,1.31,15.52,13.76,3.59,3.26,1,50.93,1246335
State Street Corporation Common,STT,2213080,47.19,1.89,0.00,5.79,1.54,6.52,4.97,78.89,30390000000.0,0.0782466716905299,1.80,16.01,0.0010047726701833959,0.0087,0.0553,-0.046799999999999994,0.5729,1.69,13.74,12.21,2.98,2.71,1,75.41,783630
Seagate Technology PLC,STX,5170920,5.16,5.15,1710000000.0,4.49,1.07,4.57,1.71,44.96,14230000000.0,-0.056070913213770335,0.63,28.12,0.0008245722531436961,0.07200000000000001,0.2412,-0.0319,1.6166999999999998,9.40,10.73,10.55,1.31,4.66,0,38.83,1388744
"Constellation Brands, Inc. Comm",STZ,2036970,35.26,1.01,2400000000.0,6.65,1.89,7.53,6.46,154.31,30830000000.0,0.11489226869454994,1.35,24.34,-0.0019011406844107182,0.0191,-0.0083,-0.09390000000000001,0.1408,4.48,23.65,20.88,4.27,2.68,1,158.57,480676
"Stanley Black & Decker, Inc. Co",SWK,898760,41.734,1.810,1880000000.0,6.950,1.910,7.580,6.510,124.592,19570000000.0,0.035858742999377524,1.800,19.702,-0.0016334785314250366,0.029449999999999997,0.05946,-0.01693,0.3159,3.080,18.455,16.921,1.720,2.460,1,121.063,280038
"Skyworks Solutions, Inc.",SWKS,2480550,19.81,1.18,1370000000.0,6.21,1.49,7.07,4.73,91.77,17570000000.0,-0.0072289156626506035,1.04,20.10,-0.002409638554216942,0.0353,0.1889,-0.0262,0.6636,4.82,15.30,13.44,5.39,3.37,0,79.92,1072702
Synchrony Financial Common Stoc,SYF,5575730,17.37,1.44,0.00,3.04,0.73,3.39,2.71,36.31,29050000000.0,0.20236087689713322,1.09,13.22,-0.00028105677346823565,-0.013300000000000001,0.1082,-0.058499999999999996,0.5411,2.05,11.79,10.57,4.13,1.67,1,32.33,1441949
Stryker Corporation Common Stoc,SYK,1319430,25.4670,1.3100,3110000000.0,6.4100,1.5200,7.0400,4.3500,124.8660,48280000000.0,0.009715475364330262,2.0800,29.7664,-0.002621636209422462,0.036982,0.09887499999999999,-0.014282999999999999,0.321263,5.0925,20.2003,18.3926,4.2701,4.9300,1,117.8330,747113
Symantec Corporation,SYMC,6474390,6.384,1.030,875000000.0,1.190,0.380,1.760,3.319,28.104,18080000000.0,0.003434065934065922,1.110,8.802,0.00034340659340648116,0.03952,0.14673,-0.00865,0.8101,4.561,24.550,16.599,4.771,2.050,0,25.477,1436812
Sysco Corporation Common Stock,SYY,3495800,4.58,2.53,3000000000.0,2.48,0.72,2.75,1.83,52.84,28280000000.0,0.03815184049079767,1.78,28.54,-0.00019171779141102796,-0.0092,0.0038,-0.0827,0.1709,11.38,21.11,19.04,0.53,2.97,1,52.15,993789
AT&T Inc.,T,20658500,20.06,4.67,49740000000.0,2.95,0.76,3.03,2.10,41.53,256589999999.99997,0.028360343183984726,1.69,19.90,-0.0014299332697808032,0.006,0.0388,-0.0481,0.1573,2.09,14.21,13.79,1.57,4.95,1,40.22,6422305
Molson Coors Brewing Company Cl,TAP,1580290,53.13,1.64,851000000.0,6.33,1.99,6.75,9.26,97.88,20920000000.0,0.18833350300315588,2.98,10.51,0.0,-0.005600000000000001,-0.037200000000000004,-0.1325,0.1056,1.85,15.38,14.40,4.32,1.62,1,101.09,508919
Teradata Corporation Common Sto,TDC,1533320,7.43,0,380000000.0,1.42,0.38,1.45,0.95,30.32,4070000000.0000005,-0.061740243122200944,4.54,32.77,-0.00447856685860526,0.026600000000000002,0.0605,-0.06570000000000001,0.2858,4.20,21.92,21.47,1.76,10.49,1,29.35,419701
TE Connectivity Ltd. New Switze,TEL,1545210,24.86,1.96,2630000000.0,4.43,1.12,4.77,5.72,74.17,26380000000.0,0.07578209277238401,2.08,12.99,0.0029665587918015213,0.0012,0.09759999999999999,-0.0292,0.3616,2.98,16.76,15.57,2.11,2.17,1,67.65,696193
TEGNA Inc,TGNA,1939660,10.59,2.16,1210000000.0,1.83,0.47,2.33,1.99,23.66,5560000000.0,0.048480184686418015,1.43,13.04,0.004617160446325652,0.0947,0.18469999999999998,-0.0281,0.4461,2.45,14.23,11.12,1.67,3.52,1,21.86,1319341
Target Corporation Common Stock,TGT,6676840,19.69,4.18,7270000000.0,4.25,1.04,4.17,4.70,64.05,30650000000.0,0.10641711229946527,-20.31,11.73,0.0,-0.1396,-0.2086,-0.345,0.0005,2.85,12.97,13.22,0.45,5.16,1,69.63,7566416
Tiffany & Co. Common Stock,TIF,1876530,23.37,1.99,934800000.0,3.66,0.69,3.87,3.57,83.18,11110000000.0,-0.057279501723946025,3.23,24.99,-0.00734067400734062,0.073,0.1549,-0.037599999999999995,0.5661999999999999,3.85,24.39,23.06,2.81,6.70,1,77.28,605893
"TJX Companies, Inc. (The) Commo",TJX,3836320,6.861,1.320,4510000000.0,3.910,0.920,4.210,3.459,76.450,51770000000.0,0.09414758269720114,1.940,22.768,-0.0029262086513993646,0.03015,0.0359,-0.058410000000000004,0.10147,11.456,20.142,18.707,1.557,2.740,1,76.026,953939
