.Name,.Symbol,AverageDailyVolume,BookValue,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,FiftydayMovingAverage,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearHigh,PercentChangeFromYearLow,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,ShortRatio,StockExchange,TwoHundreddayMovingAverage,Volume
"Netflix, Inc.",NFLX,6282120,6.23,0,437320000.0,1.13,0.24,2.05,0.43,141.44,60490000000.0,0.06221493728620309,1.55,326.81,-0.0019954389965792796,-0.0064,0.1629,-0.0371,0.6631,22.52,124.36,68.55,6.84,3.03,0,120.85,2652740
NiSource Inc Common Stock,NI,2984580,12.60,2.98,1360000000.0,1.16,0.11,1.23,1.02,22.75,7440000000.0,0.0642919200695049,2.16,22.52,0.002172024326672517,0.0104,0.0078000000000000005,-0.1466,0.086,1.83,19.82,18.69,1.66,2.19,1,22.81,3495942
"Nike, Inc. Common Stock",NKE,9283200,7.44,1.27,5180000000.0,2.34,0.58,2.63,2.27,55.29,93250000000.0,0.0978587860555653,2.00,24.85,0.0017695983011856153,0.019299999999999998,0.053099999999999994,-0.1388,0.15,7.59,24.09,21.43,2.79,3.52,1,53.52,6165660
Nielsen N.V. Ordinary Shares,NLSN,2717870,11.48,2.79,1620000000.0,2.68,0.67,2.95,1.39,43.25,15850000000.0,0.10250056318990763,2.24,31.88,-0.0002252759630546608,0.0246,-0.0449,-0.2077,0.10039999999999999,3.87,16.54,15.02,2.52,2.05,1,46.40,1776266
Northrop Grumman Corporation Co,NOC,1056580,30.04,1.48,3650000000.0,11.87,2.90,13.34,12.19,237.71,42620000000.0,0.059490084985835745,2.73,20.03,0.00209385392289696,0.027000000000000003,0.0622,-0.0381,0.3018,8.11,20.57,18.30,1.74,1.69,1,229.83,611349
Norfolk Southern Corporation Co,NSC,1978350,42.73,2.04,4099999999.9999995,6.14,1.60,6.86,5.62,120.34,34690000000.0,-0.009343455410027568,1.67,21.24,8.342370901792684e-05,-0.0078000000000000005,0.1374,-0.044800000000000006,0.5667,2.81,19.45,17.41,3.52,1.37,1,104.98,1658728
"NetApp, Inc.",NTAP,2963290,9.94,1.79,768000000.0,2.70,0.66,3.07,1.10,39.64,11370000000.0,-0.014472123368920564,1.04,38.34,-0.004507710557532518,0.059000000000000004,0.1585,-0.0269,0.8658,4.24,15.55,13.67,2.11,4.32,0,36.24,2007440
Northern Trust Corporation,NTRS,1158560,38.88,1.72,0.00,4.70,1.20,5.26,4.32,85.95,20450000000.0,0.011133603238866252,1.60,20.69,0.005847953216374213,0.0401,0.12179999999999999,-0.0191,0.4579,2.29,19.02,17.00,4.08,2.08,0,79.69,1223464
Nucor Corporation Common Stock,NUE,3133590,24.72,2.48,2150000000.0,3.63,1.07,4.08,2.48,61.04,19300000000.0,0.09447269148761706,0.76,24.39,-0.00705264884369361,-0.0083,0.0812,-0.1097,0.36719999999999997,2.47,16.68,14.84,1.20,1.54,1,55.99,2305523
NVIDIA Corporation,NVDA,19395700,9.85,0.57,2130000000.0,2.83,0.62,3.34,2.57,107.51,58040000000.0,0.15249594155844148,2.96,38.34,-0.006594967532467577,-0.0834,0.1331,-0.18510000000000001,2.1212999999999997,10.01,34.82,29.50,8.40,1.44,0,86.97,11951471
Newell Brands Inc. Common Stock,NWL,4238110,23.52,1.57,2390000000.0,3.05,0.85,3.46,1.25,47.32,23370000000.0,0.16410256410256419,1.53,38.81,-0.0014358974358974486,0.0236,-0.0083,-0.1264,0.20920000000000002,2.07,15.88,14.00,1.77,3.97,1,48.84,2298356
Realty Income Corporation Commo,O,1991660,24.49,4.22,997640000.0,1.24,0.31,1.30,1.13,60.28,14870000000.0,0.08110918544194101,9.31,50.58,0.00017331022530320261,-0.0519,-0.0538,-0.2095,0.084,2.36,46.09,43.96,13.61,10.91,1,60.40,1941443
"ONEOK, Inc. Common Stock",OKE,2577490,0.90,4.35,1670000000.0,2.26,0.57,2.29,1.66,54.97,11490000000.0,0.002738725579696899,1.32,32.84,-0.00273872557969701,-0.0085,0.0358,-0.0834,1.0347,61.13,24.12,23.80,1.29,5.07,1,52.63,3147099
Omnicom Group Inc. Common Stock,OMC,1489080,9.21,2.62,2300000000.0,5.07,1.43,5.48,4.78,85.53,19950000000.0,0.005405405405405572,2.13,17.79,0.0007050528789660504,-0.005600000000000001,0.0049,-0.051399999999999994,0.1249,9.24,16.78,15.52,1.29,8.70,1,84.64,1138205
Oracle Corporation Common Stock,ORCL,12328600,11.81,1.41,14600000000.0,2.56,0.78,2.80,2.10,41.24,174100000000.0,0.027693029805210045,1.97,20.26,0.00046937338652908167,0.0291,0.064,-0.019,0.1281,3.61,16.58,15.16,4.69,3.24,1,39.89,10308443
"O'Reilly Automotive, Inc.",ORLY,858062,17.52,0,1920000000.0,12.37,3.16,14.01,10.73,267.33,24660000000.0,0.14754098360655732,1.46,25.08,3.6839196905447125e-05,0.0068000000000000005,-0.018500000000000003,-0.0809,0.0851,15.49,21.76,19.21,2.89,5.02,0,274.21,753764
"Paychex, Inc.",PAYX,1783440,5.06,2.96,1310000000.0,2.22,0.54,2.40,2.15,60.35,22290000000.0,-0.05439666238767649,3.19,28.89,-0.0011232349165597455,0.029300000000000003,0.052000000000000005,-0.0141,0.21660000000000001,12.32,27.98,25.88,7.30,6.79,0,59.05,969580
"People's United Financial, Inc.",PBCT,3598930,15.85,3.56,0.00,0.96,0.23,1.09,0.92,19.00,5850000000.0,-0.0127320954907163,9.82,20.61,0.001061007957559701,-0.0045000000000000005,0.0642,-0.0601,0.371,1.19,19.71,17.36,4.56,8.61,0,17.78,2583109
PACCAR Inc.,PCAR,1928550,19.33,1.42,2430000000.0,3.56,0.92,4.09,1.48,67.87,23410000000.0,0.014113801812509319,3.83,45.08,-0.004308423711187115,-0.017,0.0702,-0.048499999999999995,0.3851,3.48,18.74,16.31,1.39,3.50,0,62.34,2287329
Pacific Gas & Electric Co. Comm,PCG,2053710,35.39,2.96,5160000000.0,3.67,0.83,3.83,2.78,63.37,33070000000.0,0.03161448741559236,4.79,23.43,0.0006138735420504471,0.0277,0.0605,-0.0269,0.155,1.84,17.75,17.01,1.87,2.96,1,61.42,1655130
The Priceline Group Inc.,PCLN,418292,199.64,0,4150000000.0000005,74.34,14.96,86.76,42.65,1635.02,86020000000.0,0.07611744260076048,1.38,41.02,-0.0030628222702739905,0.07,0.1509,-0.0039000000000000003,0.5238,8.73,23.53,20.16,7.98,3.67,0,1520.08,419507
"Patterson Companies, Inc.",PDCO,1223560,14.63,2.17,398440000.0,2.30,0.47,2.40,1.82,43.16,4210000000.0,-0.04214559386973171,2.61,24.37,0.002479152580572519,0.028900000000000002,0.0168,-0.1188,0.218,3.03,19.31,18.50,0.75,10.99,0,43.67,768318
Public Service Enterprise Group,PEG,2460950,26.01,3.82,3370000000.0,2.93,0.60,2.96,1.75,44.03,22220000000.0,0.06210191082802541,8.77,25.08,0.00045495905368508893,-0.0033,0.028300000000000002,-0.0742,0.1174,1.69,14.98,14.83,2.46,4.03,1,42.68,1914357
"Pepsico, Inc. Common Stock",PEP,4125270,7.88,2.75,12110000000.0,5.12,1.45,5.55,4.36,106.74,155590000000.0,0.06294602012808803,3.35,25.01,0.0023787740164684656,0.0213,0.0327,-0.0173,0.10679999999999999,13.88,21.29,19.64,2.48,1.93,1,105.57,4066952
"Pfizer, Inc. Common Stock",PFE,25385900,9.81,3.77,19810000000.0,2.55,0.67,2.78,1.17,32.84,202660000000.0,0.1191388970805074,2.13,29.03,-0.0008846947803006211,0.036699999999999997,0.036000000000000004,-0.08929999999999999,0.1848,3.46,13.35,12.25,3.82,5.01,1,32.87,19164707
Principal Financial Group Inc C,PFG,1339880,35.55,2.86,1950000000.0,4.88,1.21,5.28,4.50,60.83,18130000000.0,-0.014269858886950981,1.65,14.02,0.0007927699381637954,0.0368,0.1261,-0.019299999999999998,0.6584,1.77,12.92,11.95,1.46,4.18,1,56.01,961219
Procter & Gamble Company (The),PG,9203100,20.35,2.96,17770000000.0,3.84,0.80,4.13,5.46,89.01,230950000000.0,0.005435988462391794,3.17,16.55,0.0,0.015,0.042,-0.0169,0.1421,4.43,23.53,21.87,3.53,3.58,1,86.70,5587379
Progressive Corporation (The) C,PGR,2813190,13.72,1.73,1810000000.0,2.16,0.48,2.38,1.76,38.09,22850000000.0,-0.029763418977359457,2.10,22.36,0.0022894937674891036,0.033,0.1472,-0.0148,0.28850000000000003,2.86,18.22,16.53,0.97,1.42,1,34.30,2696595
Parker-Hannifin Corporation Com,PH,1022200,33.97,1.68,1600000000.0,7.44,2.15,8.44,6.48,151.65,20830000000.0,0.032350142721217834,1.95,24.11,-0.0018395179194417022,0.030600000000000002,0.1456,-0.019299999999999998,0.5771000000000001,4.64,21.01,18.52,1.88,3.34,1,136.43,879802
"PulteGroup, Inc. Common Stock",PHM,5283780,14.60,1.58,1030000000.0,2.23,0.45,2.68,1.75,21.46,7350000000.0,0.03799654576856648,0.57,13.23,0.0,0.07719999999999999,0.1607,-0.0132,0.39280000000000004,1.59,10.37,8.63,0.96,3.60,1,19.92,8811967
"PerkinElmer, Inc. Common Stock",PKI,692642,19.65,0.52,405940000.0,2.83,0.67,3.16,2.13,53.79,6010000000.0,-0.0022062879205735353,2.42,25.73,0.004044861187718407,0.0182,0.031,-0.0438,0.2077,2.77,19.35,17.33,2.82,5.21,1,53.12,444884
"ProLogis, Inc. Common Stock",PLD,2618170,28.21,3.48,1810000000.0,-0.27,0.32,1.34,2.27,50.37,26100000000.0,-0.6903665131183656,-1.82,21.73,0.0020028039254957886,-0.0212,-0.0406,-0.1015,0.18309999999999998,1.77,40.74,36.79,9.65,2.00,1,51.39,1964944
"PNC Financial Services Group, I",PNC,2468950,94.22,1.72,0.00,7.94,1.98,8.89,7.30,124.05,61980000000.0,0.0018032144257154048,1.94,17.46,0.0038416307330457755,0.0276,0.19079999999999997,-0.033,0.647,1.35,16.06,14.34,4.21,2.38,1,107.05,3436263
Pentair plc. Ordinary Share,PNR,1129590,23.41,2.34,919500000.0,3.47,1.02,3.82,2.86,58.98,10760000000.0,0.052099140111279585,1.84,20.73,0.0,0.0037,0.0007000000000000001,-0.11630000000000001,0.20079999999999998,2.53,17.06,15.50,2.20,4.13,1,59.16,1278273
Pinnacle West Capital Corporati,PNW,597502,43.15,3.17,1420000000.0,4.24,1.14,4.48,3.95,79.15,9000000000.0,-0.004447739065974843,3.12,20.47,-0.0019767729182109672,0.0217,0.0562,-0.0346,0.1535,1.88,19.07,18.05,2.58,4.56,1,76.57,475505
"PPG Industries, Inc. Common Sto",PPG,1793810,18.75,1.59,2560000000.0,6.23,1.87,6.88,3.28,101.50,26460000000.0,0.033698399326032025,1.92,31.37,-0.007769353177946248,0.0141,0.0414,-0.12029999999999999,0.1483,5.70,16.52,14.96,1.86,2.52,1,98.84,5750030
PPL Corporation Common Stock,PPL,3319180,14.56,4.29,4050000000.0,2.16,0.52,2.32,2.79,35.60,24520000000.0,0.02663706992230863,6.84,12.91,-0.0008324084350721517,0.012199999999999999,0.047,-0.0974,0.1231,2.47,16.68,15.53,3.26,3.53,1,34.41,3192904
"Prudential Financial, Inc. Comm",PRU,1976440,106.76,2.68,7500000000.0,10.43,2.68,11.09,9.71,108.75,47730000000.0,0.025564857322891488,1.20,11.43,0.0033306328202358237,0.0206,0.1574,-0.0311,0.6688,1.04,10.64,10.01,0.79,2.36,1,95.90,1486851
Public Storage Common Stock,PSA,774098,29.11,3.51,1860000000.0,7.35,1.78,7.90,6.81,221.29,38610000000.0,-0.014967384505406134,3.67,32.65,0.0008042176749174512,0.0048,0.0217,-0.1991,0.1081,7.69,30.25,28.14,14.85,7.99,1,217.62,676020
Phillips 66 Common Stock,PSX,2286090,43.16,3.25,2240000000.0,4.48,1.39,6.39,2.92,80.01,39790000000.0,0.1685436893203882,-2.72,26.28,-0.00297734627831725,-0.039599999999999996,-0.058499999999999996,-0.15439999999999998,0.043,1.79,17.15,12.03,0.56,3.73,1,81.62,2684671
PVH Corp. Common Stock,PVH,1290710,60.33,0.17,1070000000.0000001,6.76,1.61,7.30,7.15,90.63,7220000000.0,0.22190611664295878,2.11,12.75,-0.0021884232410548377,0.005699999999999999,-0.0984,-0.2102,0.1101,1.51,13.48,12.48,0.88,1.30,1,101.09,653621
"Quanta Services, Inc. Common St",PWR,1705410,22.08,0,544200000.0,1.98,0.53,2.31,1.26,36.95,5550000000.0,0.10002667377967467,0.85,29.19,-0.00613496932515345,-0.0062,0.15,-0.0541,0.7062999999999999,1.70,18.55,15.90,0.74,3.56,1,31.93,1463892
"PayPal Holdings, Inc.",PYPL,6281500,12.19,0,2100000000.0,1.72,0.42,2.04,1.15,41.54,51830000000.0,0.10072446833372295,1.50,37.32,-0.0030380930123861116,0.0333,0.0632,-0.0359,0.26239999999999997,3.51,24.95,21.04,4.77,3.54,0,40.37,3487918
QUALCOMM Incorporated,QCOM,12613400,21.12,3.67,8550000000.000001,4.65,1.11,4.79,3.28,55.84,85620000000.0,0.1270555651722347,1.18,17.68,-0.0020772027003636007,0.0381,-0.08449999999999999,-0.1906,0.1671,2.74,12.47,12.10,3.59,0.58,0,63.32,9875608
"Ryder System, Inc. Common Stock",R,654752,38.39,2.31,1810000000.0,5.23,1.37,5.97,4.90,76.19,4010000000.0,-0.9948433161443871,0.97,15.29,-0.001057781303715477,-0.015700000000000002,0.031200000000000002,-0.12210000000000001,0.3161,1.97,14.34,12.56,0.60,2.51,1,72.72,499517
Reynolds American Inc Common St,RAI,7520050,15.23,3.38,6030000000.0,2.58,0.66,2.78,4.25,60.49,86200000000.0,-0.019523494374586337,2.36,14.22,0.0006618133686300265,-0.0007000000000000001,0.11320000000000001,-0.024399999999999998,0.3935,3.97,23.43,21.74,6.89,0.92,1,54.30,10034906
Royal Caribbean Cruises Ltd. Co,RCL,1685670,42.51,2.03,2380000000.0,7.05,1.42,8.03,5.93,94.07,20510000000.0,0.10527419523959303,0.93,16.10,0.0056621579112927645,0.0152,0.1754,-0.0222,0.4704,2.24,13.55,11.89,2.41,2.35,1,81.25,847233
Regency Centers Corporation Com,REG,1407540,21.76,3.04,404280000.0,1.29,0.40,0.90,1.42,69.38,6560000000.0,0.16810744056807647,4.57,44.33,-0.0026242667489966287,-0.09269999999999999,-0.1197,-0.26239999999999997,0.0006,2.98,48.80,69.94,10.45,11.87,1,71.51,1700475
"Regeneron Pharmaceuticals, Inc.",REGN,923263,42.19,0,1440000000.0,12.95,3.24,15.60,7.70,365.55,41140000000.0,0.10892309305923398,1.58,50.67,0.004746047145816501,0.0673,0.0256,-0.1387,0.1991,9.04,30.13,25.01,8.27,2.34,0,380.38,1101669
Regions Financial Corporation C,RF,15963400,13.05,1.70,0.00,0.97,0.24,1.12,0.87,14.93,18320000000.0,0.01380670611439827,1.87,17.39,0.002629848783694877,0.0183,0.204,-0.0518,1.0186,1.17,15.67,13.57,3.43,2.07,1,12.63,11940336
Robert Half International Inc.,RHI,1219840,8.50,2.02,617540000.0,2.67,0.69,2.88,2.67,47.95,6080000000.0,-0.01629537953795379,2.47,17.81,-0.0014438943894389267,-0.0086,0.0902,-0.0675,0.38439999999999996,5.70,17.81,16.51,1.18,2.81,1,43.61,889188
"Red Hat, Inc. Common Stock",RHT,2121740,7.12,0,398370000.0,2.27,0.59,2.59,1.31,79.64,14540000000.0,0.04936014625228524,2.29,62.26,-0.0006093845216330607,0.0241,0.058600000000000006,-0.0406,0.19,11.53,35.93,31.49,6.29,5.09,1,77.04,1268789
Ralph Lauren Corporation Common,RL,1842470,43.92,2.51,1010000000.0,5.60,0.85,5.20,1.75,81.67,6550000000.0,-0.029466616933979894,5.09,45.56,-0.0021136391893572526,-0.024399999999999998,-0.16670000000000001,-0.3011,0.0537,1.83,14.23,15.32,0.95,2.22,1,95.62,978682
"Rockwell Automation, Inc. Commo",ROK,1066490,15.94,1.98,1190000000.0,6.29,1.56,6.84,5.81,150.15,19570000000.0,-0.019081225903417542,3.13,26.20,0.0009801999607921275,0.013500000000000002,0.15289999999999998,-0.0252,0.44780000000000003,9.60,24.19,22.25,3.31,2.19,1,131.99,870367
"Roper Technologies, Inc. Common",ROP,536037,56.94,0.66,1300000000.0,9.08,2.24,9.99,6.43,200.85,21460000000.0,0.0617747764884915,1.57,32.76,0.0011413353623739297,0.048600000000000004,0.1369,-0.013000000000000001,0.3223,3.69,23.20,21.08,5.65,5.65,1,185.26,443707
"Ross Stores, Inc.",ROST,2515110,7.08,0.96,2109999999.9999998,3.15,0.78,3.45,2.83,67.15,25880000000.0,0.0942887123369811,1.93,23.55,0.0002998051266678292,-0.0075,0.018799999999999997,-0.0453,0.2817,9.42,21.16,19.32,2.01,3.45,0,65.42,1867593
"Republic Services, Inc. Common",RSG,1232880,22.66,2.06,2650000000.0,2.36,0.60,2.60,1.78,59.37,21130000000.0,-0.010787312832072127,2.58,35.00,0.00032200933827075673,0.049400000000000006,0.1384,-0.0014000000000000002,0.3674,2.74,26.40,23.96,2.24,4.47,1,54.72,1526022
Raytheon Company Common Stock,RTN,1793790,34.38,1.90,3690000000.0,7.40,1.83,8.30,7.44,150.22,45140000000.0,0.09447797028096794,1.74,20.71,0.0016222178963078981,0.026000000000000002,0.0712,-0.014499999999999999,0.28190000000000004,4.48,20.83,18.57,1.88,1.73,1,143.89,1454980
Starbucks Corporation,SBUX,9251220,3.98,1.60,4950000000.0,2.13,0.55,2.45,1.95,56.57,80430000000.0,0.1557229996411913,1.70,28.30,0.00017940437746677418,-0.024399999999999998,-0.010700000000000001,-0.10460000000000001,0.08560000000000001,14.01,25.91,22.53,3.75,1.02,0,55.79,17844248
SCANA Corporation Common Stock,SCG,896140,40.06,3.51,1600000000.0,4.25,0.68,4.50,4.16,68.94,9620000000.0,0.04927919976463646,2.82,16.19,0.0002942041776992088,-0.0232,-0.051100000000000007,-0.11869999999999999,0.0347,1.70,15.84,14.96,2.30,5.08,1,70.97,997497
Charles Schwab Corporation (The,SCHW,7966380,10.23,0.77,0.00,1.56,0.38,1.93,1.31,41.32,56400000000.0,0.08146201624462512,1.34,32.25,0.0050167224080268635,0.0226,0.1563,-0.0256,0.7733,4.09,27.08,21.89,7.49,2.20,1,36.54,5263415
Sealed Air Corporation Common S,SEE,1801180,3.15,1.44,1040000000.0,2.73,0.72,3.03,2.46,47.76,8680000000.0,0.18443738656987296,2.00,18.23,0.003629764065335772,-0.060899999999999996,-0.0394,-0.15109999999999998,0.0676,13.99,16.43,14.80,1.26,2.57,1,46.69,4340958
Sherwin-Williams Company (The),SHW,771445,20.30,1.09,1980000000.0,13.79,4.47,15.28,11.99,304.25,28700000000.0,0.036591639871382586,2.09,25.87,-0.0011897106109325373,0.0196,0.1091,-0.0204,0.2953,15.32,22.50,20.30,2.43,1.22,1,279.69,548398
Signet Jewelers Limited Common,SIG,1693760,32.06,1.64,905100000.0,7.42,1.95,7.76,6.68,74.09,4870000000.0,0.5276397515527949,0.72,10.48,-0.023602484472049712,-0.055,-0.1524,-0.44179999999999997,0.1275,2.01,9.44,9.02,0.66,7.22,1,82.61,7721123
J.M. Smucker Company (The) New,SJM,1111740,62.19,2.16,1660000000.0,7.65,1.92,7.99,5.74,137.97,16270000000.0,0.016974862756428788,3.48,24.32,0.0037561398439758253,0.0124,0.044500000000000005,-0.11199999999999999,0.1445,2.23,18.26,17.48,2.17,6.06,1,133.73,1480253
SL Green Realty Corporation Com,SLG,659945,70.63,2.76,982590000.0,1.36,0.34,1.74,2.34,110.25,10950000000.0,0.08963711861346813,1.80,46.58,0.0007221520129987447,-0.0127,0.0060999999999999995,-0.0977,0.182,1.57,80.04,62.56,6.25,8.27,1,108.19,750095
Snap-On Incorporated Common Sto,SNA,443470,45.16,1.68,926700000.0,10.05,2.54,11.01,9.20,172.63,9760000000.0,0.1666173599195313,1.70,18.30,0.0,-0.024900000000000002,0.0278,-0.0737,0.15960000000000002,3.74,16.75,15.29,2.64,4.96,1,163.78,300437
"Scripps Networks Interactive, I",SNI,1115040,14.69,1.53,1520000000.0,5.46,1.64,5.82,5.18,77.48,10240000000.0,0.004456327985739694,1.30,15.28,-0.006875477463712865,0.021400000000000002,0.1368,-0.0513,0.3475,5.35,14.49,13.60,2.99,9.52,0,69.61,1222806
Southern Company (The) Common S,SO,4643590,25.00,4.44,7630000000.0,2.98,0.74,3.12,2.55,49.19,49060000000.0,0.0190878038979303,4.39,19.41,0.0026120152702431287,0.0063,-0.004699999999999999,-0.0941,0.07139999999999999,1.99,16.61,15.87,2.48,4.91,1,49.74,4246931
"Simon Property Group, Inc. Comm",SPG,1788170,13.63,4.01,4000000000.0,6.62,1.63,7.26,5.87,181.49,53010000000.0,0.20361783731180938,2.70,28.84,-0.00017173278378845858,-0.06709999999999999,-0.1097,-0.2609,0.0009,12.82,25.58,23.32,10.06,3.81,1,190.19,4031589
S&P Global Inc. Common Stock,SPGI,1238350,2.52,1.26,2470000000.0,6.02,1.58,6.66,7.94,124.99,33869999999.999996,0.07535610353806077,1.80,16.51,0.0012253024965538373,0.048600000000000004,0.0802,-0.0034999999999999996,0.4241,51.90,21.77,19.68,5.96,1.73,1,121.32,705320
"Stericycle, Inc.",SRCL,1069490,32.83,0,818540000.0,4.63,1.15,4.87,2.08,79.87,6990000000.0,0.08868201861832437,2.14,39.36,0.0012248897599216324,0.023700000000000002,0.044500000000000005,-0.36590000000000006,0.1432,2.49,17.66,16.79,1.96,7.34,0,78.28,637046
Sempra Energy Common Stock,SRE,929148,51.77,2.98,2940000000.0,5.12,0.82,5.72,5.46,105.28,27070000000.0,0.0730357801549244,3.31,19.79,0.0007377351530799547,0.0263,0.042,-0.0576,0.1625,2.09,21.10,18.89,2.67,6.91,1,103.69,756160
"SunTrust Banks, Inc. Common Sto",STI,3354300,45.38,1.74,0.00,3.84,0.97,4.33,3.60,58.35,29140000000.0,0.01144973901330193,3.39,16.48,0.003199191783128441,0.0166,0.1592,-0.0384,0.69,1.31,15.45,13.70,3.57,3.26,1,51.17,2248473
State Street Corporation Common,STT,2227270,47.19,1.91,0.00,5.79,1.54,6.52,4.97,78.90,30520000000.0,0.07419919919919904,1.81,16.08,0.006381381381381335,0.0128,0.057699999999999994,-0.0429,0.5794,1.69,13.80,12.26,2.99,2.71,1,75.55,2350510
Seagate Technology PLC,STX,5093390,5.16,5.24,1710000000.0,4.49,1.07,4.57,1.71,45.64,13780000000.0,-0.048222822697983836,0.63,27.23,-0.011224277696944451,0.0227,0.19469999999999998,-0.0625,1.5341999999999998,9.32,10.40,10.21,1.30,4.66,0,39.07,6329496
"Constellation Brands, Inc. Comm",STZ,2027000,35.26,1.02,2400000000.0,6.65,1.89,7.53,6.46,154.62,30540000000.0,0.12501598669906655,1.34,24.11,0.0021741910730272984,0.0075,-0.0169,-0.1023,0.10830000000000001,4.43,23.43,20.69,4.23,2.68,1,158.47,989988
"Stanley Black & Decker, Inc. Co",SWK,900038,41.73,1.81,1880000000.0,6.95,1.91,7.58,6.51,125.18,19470000000.0,0.03820067046074671,1.80,19.61,-0.002728619318624892,0.0195,0.053,-0.0218,0.2942,3.07,18.36,16.84,1.72,2.46,1,121.21,686181
"Skyworks Solutions, Inc.",SWKS,2487670,19.81,1.16,1370000000.0,6.20,1.49,7.07,4.73,92.43,17960000000.0,-0.005171165580721948,1.06,20.55,-0.004964318957493052,0.0509,0.21109999999999998,-0.0054,0.7009000000000001,4.88,15.67,13.74,5.46,3.37,0,80.21,2826163
Synchrony Financial Common Stoc,SYF,5452530,17.37,1.46,0.00,3.04,0.74,3.39,2.71,36.30,29070000000.0,0.19798375805096602,1.08,13.23,0.00588070568468213,-0.0123,0.1051,-0.0579,0.5418999999999999,2.06,11.79,10.58,4.14,1.67,1,32.44,3208046
Stryker Corporation Common Stoc,SYK,1312660,25.47,1.32,3110000000.0,6.41,1.52,7.04,4.35,125.39,48400000000.0,0.012447811968455014,2.07,29.84,-0.0013143652389053795,0.0352,0.099,-0.0118,0.2619,5.08,20.25,18.44,4.26,4.93,1,118.11,1023280
Symantec Corporation,SYMC,6350160,6.38,1.02,875000000.0,1.19,0.38,1.76,3.32,28.33,18320000000.0,-0.013837327033412117,1.12,8.92,-0.0010124873439081306,0.0449,0.1573,-0.005,0.8340000000000001,4.64,24.87,16.82,4.85,2.05,0,25.58,8591001
Sysco Corporation Common Stock,SYY,3476820,4.58,2.53,3000000000.0,2.48,0.72,2.75,1.83,52.75,28320000000.0,0.03477928530479657,1.77,28.58,0.0003821899484044433,-0.0062,0.0051,-0.0815,0.1724,11.42,21.14,19.06,0.53,2.97,1,52.15,2839040
AT&T Inc.,T,20321500,20.06,4.69,49740000000.0,2.94,0.76,3.03,2.10,41.59,257579999999.99997,0.03303806559731859,1.69,19.98,0.002154656451998971,0.0084,0.042,-0.0444,0.1618,2.08,14.27,13.84,1.57,4.95,1,40.25,17672624
Molson Coors Brewing Company Cl,TAP,1579100,53.13,1.69,851000000.0,6.33,1.99,6.75,9.26,97.78,20810000000.0,0.20626227136509256,2.93,10.46,-0.0014467293582721696,-0.0101,-0.0418,-0.1373,0.0827,1.82,15.29,14.32,4.26,1.62,1,101.01,1298885
Teradata Corporation Common Sto,TDC,1503580,7.43,0,380000000.0,1.42,0.38,1.45,0.95,30.43,4070000000.0000005,-0.05387096774193556,4.54,32.75,0.004838709677419395,0.0225,0.0596,-0.0663,0.285,4.17,21.91,21.46,1.74,10.49,1,29.36,1016592
TE Connectivity Ltd. New Switze,TEL,1544800,24.86,1.99,2630000000.0,4.43,1.12,4.77,5.72,74.46,26390000000.0,0.07015425888665328,2.08,13.00,-0.002146210596914777,-0.0022,0.0951,-0.0288,0.36210000000000003,3.00,16.77,15.57,2.12,2.17,1,67.84,1091651
TEGNA Inc,TGNA,2003270,10.59,2.17,1210000000.0,1.82,0.48,2.35,1.99,24.00,5670000000.0,0.0590733590733592,1.42,13.30,0.002702702702702675,0.1005,0.2028,-0.009000000000000001,0.4746,2.45,14.51,11.24,1.66,3.52,1,21.96,4387929
Target Corporation Common Stock,TGT,6969930,19.69,4.35,7270000000.0,4.00,1.01,4.02,4.70,63.01,30700000000.0,0.1281352235550708,-21.22,11.75,-0.00036350418029817977,-0.12390000000000001,-0.2036,-0.344,0.014499999999999999,2.79,13.80,13.73,0.44,5.16,1,69.31,10878125
Tiffany & Co. Common Stock,TIF,1913320,23.37,2.03,934800000.0,3.66,0.69,3.87,3.57,83.85,11010000000.0,-0.04892280071813282,3.20,24.77,-0.01200628366247769,0.055099999999999996,0.1402,-0.046,0.5525,3.81,24.17,22.86,2.78,6.70,1,77.59,2162293
"TJX Companies, Inc. (The) Commo",TJX,3834410,6.86,1.32,4510000000.0,3.91,0.92,4.21,3.46,76.59,51240000000.0,0.08757170172084128,1.94,22.53,-0.0011472275334608595,0.0177,0.024900000000000002,-0.0681,0.0901,11.43,19.93,18.51,1.55,2.74,1,76.05,2829815
Torchmark Corporation Common St,TMK,444758,38.69,0.77,865380000.0,4.69,1.16,5.02,4.49,75.87,9210000000.0,-0.06199252480989825,2.36,17.41,0.004639773166645211,0.030899999999999997,0.11869999999999999,-0.0166,0.49090000000000006,2.01,16.68,15.58,2.32,4.72,1,69.91,499886
Thermo Fisher Scientific Inc Co,TMO,1715130,54.74,0.38,4530000000.0,9.16,2.26,10.10,5.09,153.45,61600000000.0,0.09955555555555562,1.63,30.99,0.0013968253968252853,0.0282,0.0526,-0.019299999999999998,0.1552,2.88,17.22,15.62,3.36,2.35,1,149.89,1102589
