.Name,.Symbol,AverageDailyVolume,BookValue,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,FiftydayMovingAverage,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearHigh,PercentChangeFromYearLow,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,ShortRatio,StockExchange,TwoHundreddayMovingAverage,Volume
Nucor Corporation Common Stock,NUE,3256680,24.63,2.36,2120000000.0,3.60,1.06,4.02,2.48,60.05,20440000000.0,0.01807891840905529,0.78,25.77,-0.0020437038201540636,0.0642,0.16920000000000002,-0.0603,0.6918000000000001,2.58,17.75,15.90,1.26,1.76,1,54.65,2225042
NVIDIA Corporation,NVDA,17692800,10.42,0.52,2130000000.0,2.78,0.62,3.30,2.57,108.45,59300000000.0,0.07990675990675977,3.31,41.72,-0.00512820512820511,-0.011200000000000002,0.2943,-0.11320000000000001,2.6165,10.29,38.57,32.49,8.58,2.16,0,82.85,14093465
Newell Brands Inc. Common Stock,NWL,4428660,23.57,1.63,2350000000.0,3.05,0.85,3.44,1.25,46.41,22580000000.0,0.20648464163822533,1.42,37.37,-0.0023464163822525252,0.005,-0.058499999999999996,-0.1589,0.3387,1.99,15.29,13.56,1.71,4.64,1,49.54,3771694
Realty Income Corporation,O,1837870,24.59,4.15,978070000.0,1.10,0.30,1.23,1.10,59.67,15720000000.0,0.015186530207989435,11.01,55.07,0.0004952129415649598,0.0189,-0.0062,-0.159,0.1533,2.46,55.27,49.43,14.52,9.56,1,61.18,1192045
"ONEOK, Inc.",OKE,2290740,1.02,4.59,1650000000.0,1.70,0.43,1.89,1.35,55.87,11290000000.0,0.007958541550990184,6.36,39.62,-0.003701647233018801,-0.04,0.0356,-0.098,1.6901,53.07,31.55,28.38,1.39,7.34,1,51.80,1889663
Omnicom Group Inc. Common Stock,OMC,1690620,9.21,2.58,2300000000.0,5.06,1.43,5.49,4.78,85.61,20010000000.0,-0.01312705110173451,2.46,17.85,-0.0005860290670416379,-0.0031,0.0124,-0.0482,0.1666,9.26,16.87,15.54,1.30,11.08,1,84.30,1090334
Oracle Corporation Common Stock,ORCL,12605800,11.81,1.43,14600000000.0,2.56,0.78,2.80,2.10,39.85,173000000000.0,0.03613884926295752,1.94,20.13,-0.0016642891107940816,0.0583,0.060899999999999996,-0.0017000000000000001,0.1789,3.56,16.47,15.06,4.63,2.66,1,39.75,1410799
"O'Reilly Automotive, Inc.",ORLY,827698,17.52,0,1920000000.0,12.37,3.16,14.00,10.73,271.18,24900000000.0,0.16179322691332243,1.47,24.99,0,-0.0113,-0.028399999999999998,-0.08439999999999999,0.081,15.30,21.68,19.15,2.90,6.96,0,275.95,200
"Paychex, Inc.",PAYX,1917370,5.0600,3.1100,1310000000.0,2.2200,0.5400,2.4000,2.1500,60.1429,21210000000.0,-0.0033823778116015557,3.0400,27.4931,0.0016911889058006668,-0.017172,0.004334,-0.049371,0.171657,11.6858,26.6262,24.6292,6.9264,10.0100,0,58.8550,236860
"People's United Financial, Inc.",PBCT,3789650,15.85,3.54,0.00,0.96,0.23,1.09,0.92,19.07,5930000000.0,-0.03475103734439844,10.04,20.86,-0.008298755186721962,0.0066,0.10279999999999999,-0.0467,0.3906,1.22,19.99,17.61,4.66,10.00,0,17.40,2279024
PACCAR Inc.,PCAR,2022610,19.33,1.39,2940000000.0,3.55,0.92,4.08,1.48,67.24,24150000000.0,-0.004656577415599439,3.86,46.52,-0.003201396973224635,0.024,0.1208,-0.0181,0.4293,3.56,19.39,16.88,1.41,4.30,0,61.43,1455370
Pacific Gas & Electric Co.,PCG,2050800,35.39,3.07,4410000000.0,3.66,0.84,3.84,2.78,61.55,32460000000.0,0.047641583846032454,3.83,22.99,0.0036283325445654047,0.0385,0.0432,-0.0231,0.16829999999999998,1.79,17.46,16.65,1.82,2.38,1,61.27,2501732
The Priceline Group Inc.,PCLN,375231,198.62,0,4010000000.0,64.71,10.62,74.49,39.18,1569.48,80900000000.0,0.06306339318431653,1.51,41.85,0.003407841700256542,0.0446,0.0992,-0.0118,0.428,8.24,25.34,22.01,7.77,3.36,0,1491.50,9631
"Patterson Companies, Inc.",PDCO,1782350,14.76,2.18,436980000.0,2.30,0.66,2.44,2.15,41.98,4200000000.0,-0.044302352135190626,1.90,20.46,-0.0006850879196164117,0.05,0.0049,-0.12539999999999998,0.209,2.97,19.17,18.07,0.74,8.18,0,43.86,1516024
Public Service Enterprise Group,PEG,2390540,26.68,3.77,3530000000.0,2.88,0.86,2.92,2.54,43.62,22000000000.0,0.05084745762711873,12.96,17.12,0.0006871278057718477,-0.003,0.0208,-0.0827,0.1072,1.64,15.10,14.89,2.39,4.55,1,42.60,5840019
"Pepsico, Inc. Common Stock",PEP,4282230,7.88,2.78,12110000000.0,5.13,1.45,5.55,4.36,104.40,154800000000.0,0.07434119278779461,3.31,24.88,-0.0007397133610727025,0.038900000000000004,0.028300000000000002,-0.022400000000000003,0.11199999999999999,13.73,21.14,19.54,2.46,1.78,1,105.48,337035
"Pfizer, Inc. Common Stock",PFE,25464300,10.43,3.81,19670000000.0,2.56,0.67,2.79,1.17,32.37,204560000000.0,0.12879238548483052,2.10,28.74,-0.001487209994051053,0.041299999999999996,0.022000000000000002,-0.0984,0.1729,3.22,13.17,12.08,3.86,1.30,1,32.98,2278638
Principal Financial Group Inc C,PFG,1428110,35.55,2.90,1950000000.0,4.88,1.21,5.28,4.50,59.25,17960000000.0,-0.008692852543464302,1.63,13.88,0.0019317450096587585,0.054299999999999994,0.1476,-0.0066,0.7484000000000001,1.75,12.80,11.83,1.44,4.49,1,54.44,112906
Procter & Gamble Company (The),PG,9379470,20.35,2.94,17770000000.0,3.85,0.80,4.14,5.46,86.66,232870000000.0,0.0054890767372928195,3.15,16.69,0,0.0512,0.0556,-0.003,0.1516,4.48,23.66,22.00,3.57,3.78,1,86.29,0
Progressive Corporation (The) C,PGR,2882710,13.72,1.77,1800000000.0,2.15,0.48,2.38,1.76,36.90,22480000000.0,-0.03085299455535384,2.06,22.02,0.0015556131708582832,0.050499999999999996,0.14800000000000002,-0.0015,0.2692,2.81,18.03,16.29,0.96,1.91,1,33.76,370726
Parker-Hannifin Corporation Com,PH,1051650,33.97,1.72,1600000000.0,7.33,2.09,7.78,6.48,146.72,20600000000.0,0.038404054844369595,1.93,23.84,0.0014945740463969681,0.053399999999999996,0.1616,-0.012,0.5698,4.53,21.09,19.87,1.83,4.58,1,133.06,17836
"PulteGroup, Inc. Common Stock",PHM,5253580,14.602,1.680,1030000000.0,2.230,0.450,2.670,1.748,20.218,6840000000.0,0.11962616822429917,0.650,12.308,0.005140186915888023,0.06417,0.08503999999999999,-0.03951,0.31913,1.466,9.648,8.058,0.887,3.850,1,19.829,499243
"PerkinElmer, Inc. Common Stock",PKI,688113,19.55,0.50,389800000.0,2.83,0.67,3.16,2.12,53.13,6180000000.0,-0.03235609581694665,2.50,26.41,-0.0005362888809439248,0.0557,0.0553,-0.0208,0.2368,2.86,19.82,17.75,2.91,5.64,1,53.15,15177
"ProLogis, Inc.",PLD,2717820,28.21,3.35,1810000000.0,-0.27,0.31,1.36,2.27,51.17,26570000000.0,-0.6915403032721468,-1.83,22.12,0.0003990422984836428,-0.0192,-0.0294,-0.08529999999999999,0.3558,1.78,41.48,36.90,9.68,2.35,1,51.71,3262914
"PNC Financial Services Group, I",PNC,2953510,94.38,1.73,0.00,7.91,1.97,8.85,7.30,119.17,61530000000.0,-0.011893509766855659,1.98,17.38,-0.009688090737239974,0.0645,0.2519,-0.0002,0.639,1.35,16.04,14.33,4.18,1.82,1,101.33,1733953
Pentair plc. Ordinary Share,PNR,1107850,23.40,2.37,881700000.0,3.47,1.02,3.79,2.86,58.57,10710000000.0,0.07001548253913636,1.80,20.63,-0.00034405642525381364,0.0059,-0.0141,-0.1206,0.2667,2.48,16.98,15.54,2.16,5.12,1,59.75,72788
Pinnacle West Capital Corporati,PNW,592523,43.64,3.33,1410000000.0,3.95,0.10,4.22,3.84,77.71,8780000000.0,-0.01257941550190611,3.75,20.54,-0.004193138500635296,0.015600000000000001,0.036000000000000004,-0.0466,0.1894,1.80,19.98,18.70,2.51,4.40,1,76.18,30427
"PPG Industries, Inc. Common Sto",PPG,1565260,18.75,1.56,2560000000.0,6.23,1.86,6.88,3.28,99.12,26420000000.0,0.07853863436553676,1.94,31.33,0.001269903291980068,0.0369,0.038,-0.1215,0.1466,5.46,16.50,14.94,1.78,2.05,1,99.01,110713
PPL Corporation,PPL,3568800,14.56,4.43,4050000000.0,2.16,0.52,2.32,2.79,34.78,24220000000.0,0.033679483581251723,6.78,12.77,0,0.0245,0.0361,-0.1075,0.1107,2.45,16.50,15.36,3.22,3.45,1,34.39,0
"Prudential Financial, Inc. Comm",PRU,2224270,106.49,2.70,7750000000.0,10.43,2.67,11.09,9.71,105.64,47860000000.0,0.016612787356321768,1.19,11.44,-0.00969827586206895,0.0518,0.2186,0.0,0.7996,1.05,10.65,10.02,0.92,2.52,1,91.18,2518715
Public Storage Common Stock,PSA,845518,29.12,3.54,1840000000.0,6.69,1.69,7.45,6.53,219.30,39160000000.0,-0.010469543147208049,3.97,34.58,0.0015862944162436943,0.029500000000000002,0.0317,-0.1867,0.1251,7.58,33.75,30.30,14.78,6.13,1,218.83,1151438
Phillips 66 Common Stock,PSX,2318530,43.98,3.20,2260000000.0,4.64,1.47,6.37,2.92,82.34,40930000000.0,0.15522501906941266,-2.67,27.01,0.005339435545385296,-0.0421,-0.034,-0.1321,0.0706,1.79,17.00,12.38,0.58,3.63,1,81.64,140856
PVH Corp. Common Stock,PVH,1327380,60.33,0.17,1070000000.0000001,6.76,1.61,7.30,7.15,91.18,7160000000.0,0.26366413941382816,2.04,12.64,-0.002036890347403064,-0.0095,-0.1182,-0.2173,0.2565,1.46,13.36,12.37,0.85,1.41,1,102.43,1239062
"Quanta Services, Inc. Common St",PWR,1790060,21.657,0,475880000.0,1.510,0.400,2.020,0.665,35.861,5740000000.0,0.005370569280343629,0.830,57.107,-0.014769065520945368,0.05896,0.23674,-0.0027300000000000002,1.12989,1.720,25.150,18.800,0.756,4.380,1,30.706,668705
"Praxair, Inc. Common Stock",PX,1485010,17.57,2.68,3460000000.0,5.47,1.43,6.21,5.21,117.21,33659999999.999996,-0.9863737012433997,3.19,22.61,-0.0010219724067450642,0.0051,-0.0068000000000000005,-0.0575,0.16870000000000002,6.68,20.56,18.97,3.18,2.32,1,118.61,175605
"PayPal Holdings, Inc.",PYPL,7113090,12.19,0,2100000000.0,1.72,0.42,2.03,1.15,40.66,50670000000.0,0.11606291706387029,1.48,36.49,-0.0009532888465204614,0.032,0.0557,-0.0575,0.2341,3.44,24.40,20.67,4.67,3.75,0,39.74,5106063
QUALCOMM Incorporated,QCOM,12259900,21.120,3.750,8550000000.000001,4.650,1.110,4.790,3.279,58.860,83920000000.0,0.1606447042153738,1.160,17.327,0.0065533120793481725,-0.03474,-0.10907,-0.20672000000000001,0.16519999999999999,2.673,12.218,11.861,3.507,0.650,0,63.771,1659864
"Ryder System, Inc. Common Stock",R,643926,38.39,2.28,1810000000.0,5.23,1.37,5.97,4.90,76.03,4130000000.0,-0.002202928599196574,0.98,15.74,0,0.015,0.0748,-0.0966,0.42200000000000004,2.01,14.76,12.93,0.61,4.28,1,71.80,0
Reynolds American Inc Common St,RAI,7484630,15.23,3.36,6030000000.0,2.57,0.65,2.77,4.25,58.64,86570000000.0,-0.017124979417092012,2.35,14.28,-0.0024699489543882347,0.0353,0.1408,-0.0033,0.3995,3.99,23.62,21.92,6.93,0.77,1,53.22,722094
Royal Caribbean Cruises Ltd. Co,RCL,1700350,42.51,2.02,2380000000.0,7.05,1.42,8.05,5.93,90.14,20490000000.0,0.10713160382312781,0.93,16.10,0.00010503098414038625,0.0592,0.21100000000000002,-0.02,0.46990000000000004,2.24,13.54,11.86,2.40,2.42,1,78.84,190091
"Regeneron Pharmaceuticals, Inc.",REGN,953461,42.19,0,1440000000.0,13.02,3.24,15.70,7.70,363.10,39150000000.0,0.13312959090665388,1.53,48.21,-0.0016084928422067657,0.0223,-0.0359,-0.1805,0.1409,8.84,28.51,23.64,8.09,1.85,0,385.02,775547
Regions Financial Corporation,RF,18236200,13.04,1.69,0.00,0.97,0.24,1.12,0.87,14.58,18690000000.0,-0.0019505851755526882,2.68,17.60,0,0.0548,0.2772,-0.0179,1.1345999999999998,1.18,15.86,13.73,3.50,1.79,1,12.04,0
Robert Half International Inc.,RHI,1233060,8.50,1.98,617540000.0,2.67,0.69,2.87,2.67,48.41,6210000000.0,-0.01685042646141044,2.48,18.20,-0.001664239650509658,0.0038,0.1413,-0.046900000000000004,0.415,5.65,18.20,16.93,1.17,2.52,1,42.58,811891
"Red Hat, Inc. Common Stock",RHT,1964310,7.12,0,398370000.0,2.27,0.59,2.59,1.31,75.77,14850000000.0,0.04358353510895885,2.28,63.57,-0.001210653753026536,0.099,0.0929,-0.0001,0.30829999999999996,11.61,36.69,32.15,6.33,4.07,1,76.20,86285
Ralph Lauren Corporation,RL,1631950,43.92,2.55,1010000000.0,5.59,0.84,5.25,1.75,84.93,6440000000.0,0.03224162100165673,5.01,44.82,-0.005224926723588541,-0.077,-0.1984,-0.3124,0.0366,1.79,14.02,14.93,0.93,6.65,1,97.79,1802185
"Rockwell Automation, Inc. Commo",ROK,1072950,15.94,2.00,1190000000.0,6.29,1.56,6.82,5.81,145.66,19560000000.0,-0.021985255397577563,3.11,26.18,0.0028962611901002244,0.044000000000000004,0.1794,-0.0217,0.5216,9.53,24.18,22.30,3.29,2.15,1,128.94,94263
"Roper Technologies, Inc.",ROP,562266,57.05,0.68,1300000000.0,9.08,2.24,9.99,6.43,192.04,21020000000.0,0.07257869542091777,1.73,32.21,-0.0015473139596731134,0.0786,0.1408,-0.0022,0.3005,3.63,22.81,20.73,5.54,5.20,1,181.57,1076865
"Ross Stores, Inc.",ROST,2586640,6.72,0.79,2040000000.0,2.82,0.82,3.14,2.72,66.59,27020000000.0,0.04600058599472612,2.21,25.20,-0.0005859947260475895,0.029500000000000002,0.056900000000000006,-0.018000000000000002,0.31829999999999997,10.15,24.31,21.83,2.13,3.00,0,64.86,4138120
"Republic Services, Inc. Common",RSG,1215130,22.6610,2.1100,2650000000.0,2.3600,0.6000,2.5900,1.7800,57.5662,20840000000.0,-0.008724279835390925,2.5500,34.4943,-0.004115226337448541,0.066596,0.143564,-0.000978,0.355107,2.6808,26.0169,23.7065,2.1963,5.4600,1,53.6917,286289
Raytheon Company Common Stock,RTN,1778820,34.38,1.92,3690000000.0,7.40,1.83,8.30,7.44,147.36,44840000000.0,0.09505429805050358,1.72,20.57,0.0018971608007325447,0.039,0.0729,-0.0024,0.2733,4.45,20.69,18.45,1.86,1.35,1,142.69,60049
Starbucks Corporation,SBUX,9200480,3.98,1.57,4950000000.0,2.13,0.55,2.45,1.95,56.70,84110000000.0,0.1257192676547516,1.71,29.59,0.0010462074978203617,0.0178,0.036699999999999997,-0.0638,0.1351,14.42,27.09,23.56,3.86,1.36,0,55.67,92835
SCANA Corporation,SCG,833271,39.71,3.50,1590000000.0,4.26,0.68,4.50,4.16,70.12,9380000000.0,0.06120023767082605,2.63,15.77,0.0013368983957220415,-0.0637,-0.0802,-0.1408,0.044500000000000005,1.70,15.41,14.59,2.28,4.79,1,71.37,1555081
Charles Schwab Corporation (The,SCHW,8559760,10.03,0.77,0.00,1.58,0.38,1.95,1.31,40.98,55080000000.0,0.09217809867629367,1.34,31.72,0,0.0138,0.1753,-0.024900000000000002,0.8065000000000001,4.14,26.30,21.31,7.38,2.78,1,35.35,50
Spectra Energy Corp Common Stoc,SE,3282270,16.05,4.28,2360000000.0,1.41,0.27,1.64,1.00,41.98,29530000000.0,0.031151895677372865,2.59,41.09,-0.0045882637044191155,-0.021099999999999997,0.0126,-0.0661,0.485,2.58,29.14,25.05,6.05,3.93,1,40.58,5572249
Sealed Air Corporation,SEE,1616210,3.15,1.34,1040000000.0,2.73,0.72,3.03,2.46,48.20,9240000000.0,0.09317420435510892,2.11,19.41,0,-0.0091,0.022400000000000003,-0.096,0.1369,15.16,17.49,15.76,1.36,4.06,1,46.71,0
Sherwin-Williams Company (The),SHW,850510,17.37,1.09,1950000000.0,13.80,4.47,15.28,11.99,293.48,28670000000.0,0.04582703988173664,2.10,25.97,0.000257094192884777,0.060899999999999996,0.11779999999999999,-0.0036,0.30010000000000003,17.92,22.56,20.38,2.42,1.02,1,278.53,474456
Signet Jewelers Limited,SIG,1473010,32.06,1.41,905100000.0,7.42,2.07,7.87,6.68,80.57,5140000000.0,0.4465160587915078,0.83,11.06,-0.0010887316276537717,-0.0827,-0.12539999999999998,-0.4108,0.0441,2.29,9.96,9.39,0.75,5.50,1,84.50,909557
J.M. Smucker Company (The) New,SJM,972277,62.20,2.21,1660000000.0,7.67,1.91,8.03,5.74,134.13,15830000000.0,0.0073998839233895275,3.36,23.67,-0.03932095182820672,0.013600000000000001,0.0062,-0.1358,0.11630000000000001,2.22,17.72,16.93,2.16,5.89,1,135.12,3590309
SL Green Realty Corporation,SLG,724214,70.63,2.79,1060000000.0,1.88,0.46,2.23,2.34,108.75,11190000000.0,0.08312365204888561,1.29,47.62,0,0.0233,0.0229,-0.0775,0.32,1.58,59.19,49.90,5.97,7.35,1,108.79,0
Snap-On Incorporated,SNA,447710,45.16,1.65,926700000.0,10.07,2.55,11.04,9.20,174.07,10000000000.0,0.13767237897409257,1.72,18.76,-0.0034043044255958055,-0.0086,0.0638,-0.0504,0.21059999999999998,3.84,17.14,15.63,2.71,7.41,1,162.22,480907
"Scripps Networks Interactive, I",SNI,970932,15.70,1.58,1480000000.0,5.27,1.26,5.32,6.05,75.41,9820000000.0,-0.06614785992217886,1.47,12.57,-0.0009079118028533228,0.0083,0.11599999999999999,-0.034300000000000004,0.39649999999999996,4.91,14.43,14.29,2.96,10.57,0,68.14,1292821
Southern Company (The),SO,4493460,25.05,4.69,7410000000.0,2.90,0.70,2.99,2.66,48.83,46840000000.0,0.051409618573797555,5.30,17.95,0.0006218905472636926,-0.021099999999999997,-0.042300000000000004,-0.1252,0.0346,1.93,16.48,15.99,2.59,5.09,1,49.91,7118347
"Simon Property Group, Inc.",SPG,1661320,13.58,3.87,4019999999.9999995,6.49,1.52,6.79,5.87,182.53,56910000000.0,0.17395914722625294,2.81,30.85,0.0010045764036166194,-0.0079,-0.0654,-0.2096,0.0461,13.20,27.90,26.67,10.40,2.95,1,193.77,1657816
S&P Global Inc. Common Stock,SPGI,1455470,2.5160,1.2600,2470000000.0,6.0100,1.5800,6.6600,7.9400,118.8510,33840000000.000004,0.07692307692307687,1.7800,16.4948,-0.000536850985504933,0.10196,0.087512,-0.00214,0.534315,51.8243,21.7919,19.6650,5.9517,1.4200,1,120.4300,262815
"Stericycle, Inc.",SRCL,1100860,32.83,0,818540000.0,4.61,1.14,4.77,2.08,78.44,7270000000.0,0.05278944211157777,2.24,41.00,-0.002039592081583552,0.0855,0.08070000000000001,-0.3396,0.1906,2.54,18.47,17.85,2.00,7.81,0,78.79,2140505
Sempra Energy Common Stock,SRE,967919,49.31,2.85,2830000000.0,4.82,1.69,5.11,5.39,102.72,26600000000.0,0.08710439300897499,3.56,19.71,-0.002172886159659826,0.0341,0.0254,-0.0736,0.14279999999999998,2.15,22.04,20.79,2.65,5.03,1,103.59,48642
"SunTrust Banks, Inc.",STI,3624410,45.56,1.75,0.00,3.84,0.97,4.33,3.60,56.73,29290000000.0,0.0008354218880535225,3.45,16.55,-0.010860484544695015,0.0504,0.2046,-0.011899999999999999,0.8366,1.31,15.52,13.76,3.60,3.26,1,49.47,2328439
State Street Corporation Common,STT,2272620,47.19,1.88,0.00,5.79,1.54,6.51,4.97,78.96,30810000000.0,0.060425953442298175,1.83,16.23,-0.010277365032194119,0.0217,0.09369999999999999,-0.0338,0.5943,1.71,13.93,12.39,3.02,2.31,1,73.76,1214219
Seagate Technology PLC,STX,5045480,5.16,5.35,1710000000.0,4.49,1.07,4.55,1.71,41.99,13910000000.0,-0.04225352112676051,0.62,27.50,-0.0033634643682993737,0.1226,0.2571,-0.0286,1.5592,9.22,10.50,10.36,1.28,5.52,0,37.50,7009
"Constellation Brands, Inc.",STZ,2007420,35.26,0.99,2400000000.0,6.65,1.88,7.52,6.46,152.07,31630000000.0,0.11034004163775157,1.38,24.96,-0.0022711500851679833,0.060899999999999996,0.0138,-0.0705,0.1754,4.50,24.26,21.45,4.29,2.19,1,159.12,2435359
"Stanley Black & Decker, Inc. Co",SWK,975511,41.73,1.83,1880000000.0,6.95,1.91,7.58,6.51,120.14,19320000000.0,0.05767405063291142,1.77,19.45,-0.0026107594936709555,0.0542,0.050300000000000004,-0.0165,0.3831,3.03,18.22,16.71,1.69,2.39,1,120.58,486607
"Skyworks Solutions, Inc.",SWKS,2491520,19.81,1.16,1370000000.0,6.21,1.49,7.07,4.73,86.04,17820000000.0,0.0015146597425077513,1.01,20.39,-0.0020556096505465193,0.1198,0.2412,-0.0033,0.6870999999999999,4.67,15.52,13.63,5.22,3.47,0,77.62,5406554
Synchrony Financial Common Stoc,SYF,5961710,17.37,1.42,0.00,3.05,0.74,3.39,2.71,36.42,29980000000.0,0.16984732824427473,1.11,13.54,0,0.0072,0.1607,-0.0361,0.5776,2.11,12.03,10.82,4.29,1.42,1,31.60,100
Stryker Corporation Common Stoc,SYK,1498530,25.47,1.35,3110000000.0,6.41,1.52,7.04,4.35,121.68,47110000000.0,0.041351888667992,2.01,29.04,-0.0007952286282305598,0.0383,0.08539999999999999,-0.006999999999999999,0.3189,4.94,19.71,17.95,4.14,4.59,1,116.39,863137
Symantec Corporation,SYMC,7386930,6.3840,1.0400,875000000.0,1.1900,0.3900,1.7600,3.3190,26.9426,17980000000.0,0.011458333333333348,1.6100,8.7531,-0.0010416666666667185,0.078277,0.166305,-0.010166999999999999,0.799975,4.5113,24.4131,16.5066,4.7187,2.2600,0,24.9091,824593
Sysco Corporation,SYY,3525050,4.58,2.52,3000000000.0,2.48,0.72,2.75,1.83,53.56,28280000000.0,0.037440305635148,1.78,28.54,0,-0.0226,0.0052,-0.0827,0.24489999999999998,11.43,21.11,19.04,0.53,3.81,1,52.08,0
AT&T Inc.,T,21365000,20.06,4.73,50560000000.0,2.95,0.76,3.04,2.10,41.45,254650000000.0,0.04363636363636347,1.67,19.75,-0.0019393939393939075,0.0008,0.028300000000000002,-0.054900000000000004,0.149,2.06,14.06,13.64,1.55,4.22,1,40.34,24156415
Molson Coors Brewing Company Cl,TAP,1527550,53.13,1.61,851000000.0,6.38,1.98,6.87,9.26,97.01,21840000000.0,0.17595190380761516,3.06,10.97,0.0012024048096193063,0.0472,0.0059,-0.09449999999999999,0.21719999999999998,1.88,15.92,14.94,4.39,2.13,1,101.00,2856531
Teradata Corporation Common Sto,TDC,1602710,7.46,0,449000000.0,1.43,0.38,1.46,0.95,28.84,4040000000.0,-0.050531058899259795,4.48,32.71,-0.003862246540070835,0.07730000000000001,0.061,-0.0675,0.35200000000000004,4.16,21.73,21.28,1.74,14.24,1,29.28,2123980
TE Connectivity Ltd. New Switze,TEL,1520690,24.86,1.97,2630000000.0,4.43,1.12,4.77,5.72,72.26,26720000000.0,0.06048119101422311,2.11,13.16,-0.002658513890735126,0.0408,0.1329,-0.0167,0.379,3.03,16.98,15.77,2.14,1.62,1,66.39,1547593
TEGNA Inc,TGNA,1752720,10.27,2.30,1160000000.0,2.25,0.41,1.88,2.02,22.54,5230000000.0,0.028383381324557755,1.08,12.08,-0.0016454134101192563,0.0814,0.1313,-0.0398,0.3607,2.37,10.83,12.96,1.60,3.63,1,21.54,1398948
Target Corporation,TGT,5568920,19.64,3.65,7470000000.0,5.05,1.33,5.34,5.62,67.00,36950000000.0,0.132208588957055,2.48,11.71,0.0006134969325151118,-0.018000000000000002,-0.0679,-0.2181,0.0454,3.32,13.03,12.32,0.52,5.48,1,70.58,4235409
Tiffany & Co. Common Stock,TIF,1910400,23.37,2.09,934800000.0,3.66,0.69,3.88,3.57,79.60,10960000000.0,-0.024831747505221657,3.09,24.65,0.0017405430494312757,0.106,0.17120000000000002,-0.0158,0.545,3.69,24.05,22.69,2.69,6.66,1,75.17,717500
"TJX Companies, Inc. (The) Commo",TJX,3449830,6.64,1.35,4480000000.0,3.52,0.81,3.79,3.41,75.84,50240000000.0,0.09858789998704487,2.24,22.57,0.0027205596579868985,0.016200000000000003,0.0098,-0.0786,0.09720000000000001,11.62,21.89,20.34,1.54,2.98,1,76.32,1109863
Torchmark Corporation,TMK,475805,42.78,0.73,863000000.0,4.69,1.16,5.02,4.49,74.44,9150000000.0,-0.05993283389305093,2.24,17.17,-0.004391630069749408,0.0361,0.128,-0.004,0.5836,1.81,16.44,15.36,2.34,4.26,1,68.37,452478
Thermo Fisher Scientific Inc Co,TMO,2023970,54.58,0.38,4550000000.0,9.16,2.26,10.10,5.09,148.73,62870000000.0,0.08919566313666172,1.63,31.30,0.0,0.0713,0.0644,-0.0084,0.2482,2.91,17.39,15.78,3.43,2.12,1,149.68,87207
"TripAdvisor, Inc.",TRIP,2298700,10.42,0,267000000.0,1.27,0.33,1.53,0.82,51.28,6780000000.0,0.036658141517476484,5.67,57.39,0.0010656436487637144,-0.0823,-0.1655,-0.3436,0.0313,4.50,37.06,30.76,4.57,6.89,0,56.40,5935785
"T. Rowe Price Group, Inc.",TROW,1891010,20.46,3.04,1930000000.0,4.82,1.21,5.07,4.75,71.52,17310000000.0,0.008860759493670933,1.87,14.97,0,-0.0059,0.0134,-0.1,0.1291,3.47,14.75,14.02,4.10,4.33,0,70.16,0
"The Travelers Companies, Inc.",TRV,1567860,83.05,2.20,5120000000.0,9.50,2.16,9.92,10.28,118.55,34110000000.0,0.0006568683799983432,2.24,11.86,-0.0005747598324986614,0.0287,0.051399999999999994,-0.009300000000000001,0.1788,1.47,12.84,12.29,1.24,3.71,1,115.99,1334680
Tractor Supply Company,TSCO,1543850,11.08,1.33,837040000.0,3.50,1.30,3.91,3.27,74.55,9480000000.0,0.154474923801607,1.60,22.11,0.009975062344139696,-0.0301,-0.026099999999999998,-0.2565,0.17579999999999998,6.52,20.66,18.49,1.40,3.41,0,74.25,225150
"Tyson Foods, Inc. Common Stock",TSN,3950330,26.01,1.38,3780000000.0,5.01,1.18,5.00,4.96,62.95,23960000000.0,0.08366718027734965,5.74,13.17,-0.002927580893682724,0.036699999999999997,-0.044199999999999996,-0.153,0.17120000000000002,2.49,13.03,13.05,0.65,4.72,1,68.28,2850572
Tesoro Corporation Common Stock,TSO,2511710,69.58,2.54,2340000000.0,6.20,2.11,6.98,6.12,83.69,10170000000.0,0.2211449676823638,-0.60,14.22,0.009926131117266923,0.0403,0.056600000000000004,-0.0689,0.27949999999999997,1.25,14.04,12.47,0.41,3.11,1,82.40,121361
"Total System Services, Inc.",TSS,1297000,11.43,0.73,975100000.0,3.12,0.80,3.46,1.73,52.75,10000000000.0,0.0908248378127896,1.49,31.49,-0.00018535681186293562,0.0326,0.09390000000000001,-0.0366,0.31980000000000003,4.72,17.46,15.74,2.38,1.00,1,49.80,892499
Time Warner Inc. New Common Sto,TWX,4126540,31.52,1.67,8340000000.0,5.95,1.31,6.56,4.95,95.79,74510000000.0,0.09141791044776104,1.43,19.48,-0.0017620232172471662,0.0076,0.1048,-0.0085,0.5183,3.06,16.22,14.71,2.54,1.33,1,87.36,364905
